timestamp;value
-0.620051;0.555000
-0.065051;0.549000
0.483949;0.547000
1.030949;0.548000
1.578949;0.550000
2.128949;0.558000
2.686949;0.563000
3.249949;0.571000
3.820949;0.567000
4.387949;0.571000
4.958949;0.577000
5.535949;0.578000
6.113949;0.567000
6.680949;0.562000
7.242949;0.566000
7.808949;0.567000
8.375949;0.561000
8.936949;0.554000
9.490949;0.550000
10.040949;0.553000
10.593949;0.552000
11.145949;0.552000
11.697949;0.548000
12.245949;0.547000
12.792949;0.555000
13.347949;0.568000
13.915949;0.583000
14.498949;0.586000
15.084949;0.577000
15.661949;0.565000
16.226950;0.561000
16.787949;0.558000
17.345949;0.556000
17.901949;0.547000
18.448950;0.544000
18.992949;0.541000
19.533949;0.548000
20.081949;0.547000
20.628948;0.545000
21.173948;0.551000
21.724949;0.563000
22.287949;0.573000
22.860949;0.570000
23.430948;0.566000
23.996948;0.560000
24.556950;0.554000
25.110949;0.553000
25.663950;0.552000
26.215950;0.554000
26.769949;0.558000
27.327950;0.563000
27.890949;0.580000
28.470949;0.592000
29.062950;0.597000
29.659948;0.590000
30.249949;0.586000
30.835949;0.580000
31.415949;0.587000
32.002949;0.588000
32.590950;0.600000
33.190948;0.598000
33.788948;0.588000
34.376949;0.594000
34.970947;0.596000
35.566948;0.597000
36.163948;0.592000
36.755951;0.615000
37.370949;0.622000
37.992950;0.620000
38.612949;0.628000
39.240948;0.602000
39.842949;0.591000
40.433949;0.580000
41.013950;0.573000
41.586948;0.566000
42.152950;0.562000
42.714951;0.567000
43.281948;0.573000
43.854950;0.579000
44.433949;0.593000
45.026951;0.614000
45.640949;0.625000
46.265949;0.622000
46.887951;0.624000
47.511948;0.620000
48.131950;0.610000
48.741951;0.594000
49.335949;0.581000
49.916950;0.576000
50.492950;0.583000
51.075951;0.572000
51.647949;0.567000
52.214951;0.564000
52.778950;0.573000
53.351948;0.584000
53.935947;0.583000
54.518948;0.584000
55.102951;0.593000
55.695950;0.599000
56.294949;0.595000
56.889950;0.595000
57.484951;0.601000
58.085949;0.601000
58.686951;0.595000
59.281948;0.589000
59.870949;0.588000
60.458950;0.598000
61.056950;0.602000
61.658951;0.601000
62.259949;0.590000
62.849949;0.590000
63.439949;0.592000
64.031952;0.594000
64.625946;0.590000
65.215950;0.585000
65.800949;0.590000
66.390945;0.597000
66.987946;0.600000
67.587952;0.588000
68.175949;0.583000
68.758949;0.584000
69.342949;0.582000
69.924950;0.584000
70.508949;0.584000
71.092949;0.581000
71.673950;0.579000
72.252953;0.581000
72.833946;0.579000
73.412949;0.573000
73.985947;0.574000
74.559952;0.578000
75.137947;0.586000
75.723946;0.586000
76.309952;0.595000
76.904945;0.605000
77.509949;0.617000
78.126945;0.621000
78.747948;0.616000
79.363953;0.606000
79.969948;0.612000
80.581947;0.605000
81.186951;0.587000
