timestamp;x;y;z
9.731460;0.242432;0.864502;0.457764
9.731594;0.240234;0.863770;0.460205
9.731680;0.244141;0.866211;0.459961
9.731759;0.246094;0.860840;0.463135
9.732708;0.245117;0.862793;0.462891
9.732984;0.243652;0.864502;0.458984
9.733096;0.242188;0.862305;0.458008
9.733185;0.242920;0.863281;0.457031
9.828342;0.242920;0.864502;0.460205
9.828470;0.245605;0.861084;0.462402
9.828555;0.248047;0.859863;0.461670
9.828635;0.247803;0.859619;0.462402
10.412506;0.247070;0.861816;0.461914
10.412760;0.245361;0.863037;0.457520
10.412833;0.245361;0.862549;0.458740
10.412887;0.243408;0.863525;0.458252
10.509968;0.246582;0.862061;0.462402
10.510120;0.247070;0.859619;0.460693
10.510216;0.249023;0.857666;0.463135
10.510305;0.251221;0.859863;0.462646
10.607748;0.249512;0.860596;0.460449
10.607880;0.249756;0.858154;0.462891
10.607971;0.249023;0.861084;0.465332
10.608057;0.252197;0.857666;0.459717
10.704209;0.250488;0.855957;0.458496
10.704263;0.250000;0.858398;0.460205
10.704287;0.249756;0.860107;0.464844
10.704306;0.251953;0.857422;0.463623
10.801657;0.251953;0.858154;0.463135
10.801709;0.254395;0.859131;0.462402
10.801732;0.255127;0.855713;0.462402
10.801753;0.252441;0.858398;0.460205
10.802826;0.254150;0.858154;0.460938
10.802857;0.252930;0.857422;0.461426
10.802878;0.252686;0.857910;0.461670
10.802899;0.254883;0.856689;0.462158
10.899604;0.257568;0.854492;0.464600
10.899649;0.255859;0.856689;0.461182
10.899679;0.254639;0.854736;0.464600
10.899708;0.253418;0.856934;0.463379
10.901443;0.255859;0.856201;0.462158
10.901488;0.256348;0.852783;0.461914
10.901518;0.256348;0.854492;0.462891
10.901546;0.252686;0.857666;0.463379
10.996739;0.252441;0.855957;0.467041
10.996811;0.252930;0.857178;0.465332
10.996845;0.253662;0.856445;0.465088
10.996874;0.255615;0.856445;0.461670
11.094658;0.253906;0.857666;0.461914
11.094761;0.254150;0.857178;0.462402
11.094822;0.251465;0.859619;0.463623
11.094878;0.250244;0.860596;0.464844
11.289604;0.252197;0.860352;0.464111
11.289681;0.254150;0.856445;0.462402
11.289724;0.252930;0.860107;0.458740
11.289762;0.252686;0.863037;0.463379
11.387427;0.253906;0.855957;0.464600
11.387578;0.253906;0.858398;0.464111
11.387672;0.247559;0.861084;0.467529
11.387758;0.247559;0.862305;0.456787
11.485587;0.252441;0.861572;0.460205
11.485708;0.260498;0.850586;0.461914
11.485799;0.256836;0.854492;0.466797
11.485884;0.250000;0.858643;0.464600
12.072194;0.249268;0.859619;0.461914
12.072334;0.251221;0.860596;0.463135
12.072428;0.254150;0.855957;0.464111
12.072513;0.257080;0.853027;0.467773
12.073903;0.256104;0.854248;0.465576
12.074068;0.255859;0.855469;0.465332
12.074167;0.253906;0.858643;0.461914
12.074253;0.253174;0.858398;0.461914
12.169491;0.253662;0.862061;0.464111
12.169876;0.257812;0.854004;0.469482
12.170356;0.255859;0.854980;0.467529
12.170474;0.259277;0.854492;0.461426
12.264935;0.258301;0.854004;0.464111
12.265067;0.254395;0.854492;0.466553
12.265153;0.254395;0.854492;0.468506
12.265353;0.253418;0.853516;0.468018
12.364028;0.253906;0.854248;0.468262
12.364151;0.254883;0.855957;0.465820
12.364244;0.255859;0.854492;0.464111
12.364331;0.258301;0.854004;0.463135
12.460571;0.257812;0.854248;0.465576
12.461053;0.258301;0.855225;0.465332
12.461184;0.255127;0.855469;0.466797
12.461283;0.257568;0.854736;0.466553
12.461390;0.258301;0.853516;0.468018
12.461479;0.258301;0.856689;0.463867
12.461564;0.258057;0.856689;0.462646
12.461664;0.256836;0.855469;0.468018
12.582264;0.261719;0.854736;0.465088
12.582344;0.263916;0.846924;0.463623
12.582372;0.259521;0.852295;0.464844
12.582397;0.257812;0.856445;0.467529
12.654847;0.257568;0.851074;0.470215
12.654895;0.259766;0.852539;0.469238
12.654929;0.262207;0.853760;0.469971
12.654958;0.261475;0.852539;0.467285
12.753216;0.261475;0.851807;0.467285
12.753450;0.264404;0.848389;0.465088
12.753531;0.262207;0.850342;0.463379
12.753593;0.262451;0.847168;0.464600
12.851201;0.256592;0.852783;0.467285
12.851384;0.255615;0.854492;0.466309
12.851468;0.256592;0.856445;0.464111
12.851548;0.258301;0.860352;0.464111
13.436028;0.260254;0.859375;0.464355
13.436174;0.257080;0.860107;0.474609
13.436267;0.256836;0.859619;0.466309
13.436352;0.258301;0.853027;0.463623
13.532981;0.259766;0.854736;0.465088
13.533127;0.259277;0.854492;0.463867
13.533218;0.253662;0.850098;0.464600
13.533302;0.255371;0.849609;0.469727
13.631002;0.261963;0.851562;0.470947
13.631117;0.267334;0.848633;0.467773
13.631209;0.267822;0.852539;0.465820
13.631297;0.264404;0.852051;0.467529
13.728411;0.262695;0.849609;0.468506
13.728558;0.257324;0.852539;0.471924
13.728653;0.254883;0.857666;0.472412
13.728737;0.261475;0.854004;0.470703
13.730919;0.266357;0.845459;0.464600
13.731017;0.269287;0.843506;0.463135
13.731101;0.263184;0.850830;0.467041
13.731185;0.260254;0.849854;0.468994
13.827115;0.260254;0.852051;0.476318
13.827237;0.263428;0.850342;0.472656
13.827325;0.263916;0.843750;0.472656
13.827410;0.264893;0.841064;0.469971
13.827492;0.265869;0.843506;0.471680
13.827575;0.264160;0.851074;0.466553
13.827662;0.256104;0.861084;0.459717
13.827744;0.250000;0.859863;0.460449
13.924678;0.249756;0.859131;0.465332
13.928543;0.254883;0.861328;0.473633
13.928807;0.253418;0.854492;0.472900
13.928902;0.255127;0.848389;0.469971
14.028855;0.252441;0.856445;0.466797
14.028881;0.256104;0.854492;0.470215
14.028905;0.258057;0.850342;0.473633
14.028929;0.267090;0.846436;0.478271
14.117364;0.266113;0.848389;0.474854
14.117454;0.260498;0.856934;0.466553
14.117527;0.250732;0.860352;0.457764
14.117564;0.246094;0.870850;0.458740
14.312212;0.248047;0.861328;0.461426
14.312323;0.253906;0.855225;0.466309
14.312385;0.255859;0.856934;0.465576
14.312441;0.253662;0.854980;0.467285
14.410169;0.261475;0.848389;0.470703
14.410309;0.266357;0.841797;0.475098
14.410395;0.271729;0.843994;0.476318
14.410474;0.266357;0.850586;0.469238
14.507664;0.256592;0.856201;0.466553
14.507811;0.252930;0.857666;0.464844
14.507898;0.258545;0.854004;0.469238
14.507977;0.262695;0.848389;0.468750
14.799680;0.263184;0.852539;0.467529
14.801417;0.260010;0.851074;0.461670
14.801890;0.264404;0.848633;0.465820
14.802020;0.263672;0.849609;0.459229
14.802108;0.258301;0.856201;0.474121
14.802190;0.259766;0.848145;0.476074
14.802267;0.262451;0.854492;0.469482
14.802343;0.258057;0.852539;0.467529
14.897677;0.258545;0.851074;0.465576
14.897807;0.259521;0.853271;0.468018
14.897899;0.261719;0.851074;0.469238
14.897984;0.261230;0.850830;0.467041
14.995693;0.258789;0.853271;0.468750
14.995814;0.259033;0.854736;0.466553
14.995903;0.258789;0.852295;0.466553
14.995987;0.261230;0.851807;0.467773
15.585561;0.260254;0.852051;0.467529
15.585699;0.261475;0.853516;0.471436
15.585793;0.259521;0.852539;0.471436
15.585880;0.261230;0.851562;0.468994
15.608169;0.260742;0.851318;0.464844
15.608283;0.259033;0.854492;0.466553
15.608345;0.260742;0.852295;0.469482
15.608403;0.258545;0.857422;0.469482
15.676674;0.257568;0.854248;0.466553
15.676714;0.257812;0.849365;0.464111
15.676739;0.257080;0.854248;0.464600
15.676761;0.255615;0.854980;0.466064
15.678374;0.255859;0.850342;0.465332
15.678406;0.257324;0.853760;0.468506
15.678478;0.255615;0.854980;0.471924
15.678502;0.255615;0.854736;0.468262
15.773567;0.255615;0.855225;0.462402
15.773612;0.255859;0.855225;0.462158
15.773632;0.248047;0.856934;0.458740
15.773651;0.244141;0.861816;0.455811
15.774497;0.244873;0.862793;0.462891
15.774526;0.251465;0.861084;0.480469
15.774546;0.250732;0.854980;0.476074
15.774565;0.246338;0.844971;0.459961
15.969215;0.263428;0.860840;0.474365
15.969255;0.271973;0.844727;0.470215
15.969276;0.273682;0.838379;0.460693
15.969296;0.258789;0.850342;0.459229
16.066980;0.239746;0.866943;0.454346
16.067024;0.220215;0.884277;0.445068
16.067055;0.214355;0.915771;0.440430
16.067078;0.211182;0.906494;0.450684
16.164251;0.199219;0.888672;0.452637
16.164289;0.224365;0.852539;0.435791
16.164314;0.258057;0.849365;0.451904
16.164337;0.274414;0.837402;0.463623
16.262503;0.280273;0.858154;0.443115
16.262550;0.267334;0.871582;0.446045
16.262581;0.233887;0.875732;0.468750
16.262609;0.215820;0.865479;0.459473
16.848797;0.220459;0.868408;0.455078
16.849209;0.218262;0.893555;0.450195
16.849302;0.224365;0.876465;0.425049
16.849386;0.238770;0.806152;0.424316
16.851061;0.246826;0.879150;0.436035
16.851147;0.252930;0.878906;0.446045
16.851231;0.258545;0.862061;0.441895
16.851313;0.261719;0.843750;0.447266
16.945967;0.254395;0.855225;0.476318
16.946089;0.251465;0.857910;0.478027
16.946180;0.250000;0.846191;0.473877
16.950027;0.247803;0.850586;0.475830
16.951382;0.241943;0.869141;0.450439
16.951477;0.253906;0.851562;0.447021
16.951563;0.263672;0.845215;0.475586
16.951645;0.265137;0.834473;0.468750
17.043587;0.255127;0.851318;0.460693
17.043724;0.246338;0.862305;0.452637
17.043818;0.237305;0.877441;0.459473
17.043901;0.231689;0.895752;0.462402
17.045135;0.227051;0.893066;0.473389
17.045240;0.239746;0.891602;0.462891
17.045324;0.239258;0.880127;0.442627
17.045406;0.269287;0.865234;0.461426
17.140100;0.291016;0.843506;0.454834
17.140236;0.318848;0.802002;0.429443
17.140327;0.322266;0.812500;0.453857
17.140413;0.273438;0.805908;0.479248
17.335148;0.233398;0.830811;0.488525
17.335287;0.223877;0.874756;0.510010
17.335381;0.251221;0.906738;0.485596
17.335466;0.294434;0.922119;0.452393
17.432854;0.242676;0.760010;0.443604
17.432974;0.265869;0.872803;0.496582
17.433062;0.217041;0.864990;0.447510
17.433147;0.151611;0.885010;0.449707
17.531012;0.161865;0.960449;0.471680
17.531153;0.166504;0.978027;0.499023
17.531244;0.252197;0.847168;0.450439
17.531330;0.297852;0.750488;0.484619
17.725225;0.338623;0.745117;0.525146
17.725370;0.323730;0.835693;0.505615
17.725464;0.280029;0.910156;0.444336
17.725550;0.227051;0.935791;0.421143
17.822916;0.161377;0.921875;0.480469
17.823048;0.120117;0.884277;0.540283
17.823139;0.063965;0.742920;0.510742
17.823227;0.090088;0.718018;0.526123
17.920092;0.125000;0.826172;0.544922
17.920231;0.147217;0.884766;0.515869
17.920322;0.170898;0.837158;0.466309
17.920406;0.209229;0.838379;0.465576
18.018215;0.216797;0.811279;0.464600
18.018335;0.241455;0.806641;0.486084
18.018425;0.367188;1.044189;0.471191
18.018509;0.286621;0.877441;0.447021
18.213869;0.238770;0.759521;0.305908
18.214008;0.279297;0.757080;0.358643
18.214102;0.260986;0.969482;0.440674
18.214190;0.155273;1.184326;0.409180
18.310293;0.083496;1.175781;0.457764
18.310432;0.073242;1.117920;0.573975
18.310528;0.118164;0.980957;0.570068
18.310612;0.049561;0.931396;0.506592
18.408188;0.027344;0.889404;0.405762
18.408304;0.041016;0.942139;0.456299
18.408396;0.080811;1.020996;0.437256
18.408480;0.151367;1.038086;0.410156
19.004854;0.092773;0.614014;0.452393
19.004948;0.153564;0.676514;0.559082
19.004990;0.186768;0.659668;0.590088
19.005028;0.279297;0.691895;0.574707
19.090487;0.299072;0.568359;0.650146
19.090679;0.281738;0.609375;0.712402
19.091106;0.316162;0.626221;0.692627
19.091198;0.350586;0.711670;0.493164
19.092939;0.657715;0.402832;0.685791
19.093040;0.518555;0.224121;0.513672
19.093124;0.407959;0.395264;0.407959
19.093206;0.439697;0.507812;0.318848
19.191057;0.749023;1.466064;0.870605
19.191187;0.293457;1.052246;1.035645
19.191278;0.306152;1.166748;0.829102
19.191364;0.218994;0.841064;0.546875
19.192427;0.067139;0.812256;0.529541
19.192532;0.053467;0.699219;0.642578
19.192688;0.033691;0.583252;0.807129
19.192774;0.057617;0.596436;0.732178
19.286070;0.103516;0.602295;0.570312
19.286207;0.125732;0.732666;0.726807
19.286304;0.149170;0.686768;0.752441
19.286390;0.161377;0.655273;0.831543
19.383110;0.199707;0.766357;0.649658
19.383253;0.171387;0.716309;0.733398
19.383348;0.145996;0.697754;0.739746
19.383434;0.187256;0.555420;0.704834
19.484514;0.186768;0.629639;0.666992
19.484680;0.179932;0.702148;0.677002
19.484747;0.162598;0.756592;0.709229
19.484808;0.155762;0.735352;0.698730
19.578415;0.150635;0.710938;0.668945
19.578560;0.171387;0.722168;0.658447
19.578758;0.184570;0.747070;0.656738
19.578848;0.190186;0.760986;0.660645
19.675205;0.192627;0.744629;0.643066
19.675348;0.186768;0.749023;0.636475
19.675440;0.170166;0.720947;0.644775
19.675526;0.162354;0.821289;0.645264
19.870449;0.168457;0.735107;0.644287
19.870579;0.177490;0.720215;0.629639
19.870670;0.183838;0.747559;0.632080
19.870758;0.173340;0.771484;0.647705
19.968033;0.177490;0.767090;0.637695
19.968166;0.169189;0.754883;0.637939
19.968260;0.171387;0.759277;0.638672
19.968348;0.171387;0.764893;0.634033
20.064787;0.161621;0.762451;0.633545
20.064888;0.160645;0.775635;0.640137
20.064949;0.163086;0.762451;0.637695
20.065006;0.159912;0.755371;0.631348
20.260490;0.156006;0.757324;0.635010
20.260647;0.155518;0.764648;0.636719
20.260740;0.168701;0.782227;0.624268
20.260826;0.160156;0.796387;0.620605
20.455875;0.164062;0.802490;0.629639
20.456104;0.178711;0.755371;0.628174
20.456299;0.182129;0.743652;0.626953
20.456455;0.174561;0.754395;0.635010
20.456669;0.165039;0.761230;0.632080
20.456860;0.164307;0.757568;0.622314
20.457092;0.166748;0.767334;0.629150
20.457434;0.172363;0.772949;0.629395
20.552944;0.174561;0.775879;0.629150
20.553078;0.163330;0.779785;0.623535
20.553169;0.167969;0.785889;0.640869
20.553257;0.177002;0.769043;0.626465
21.138441;0.169678;0.762695;0.622070
21.138590;0.178711;0.741211;0.635986
21.138685;0.184326;0.738525;0.631104
21.138771;0.179932;0.745361;0.624756
21.235245;0.189209;0.774170;0.639160
21.235392;0.199951;0.778320;0.630127
21.235483;0.214355;0.778320;0.621826
21.235571;0.227051;0.778320;0.599854
21.332951;0.219727;0.770264;0.599365
21.333084;0.218262;0.759521;0.602051
21.333178;0.206299;0.748535;0.609863
21.333263;0.193359;0.753418;0.623047
21.431252;0.190918;0.767822;0.640137
21.431381;0.192383;0.770996;0.635254
21.431475;0.202393;0.758789;0.620850
21.431559;0.213867;0.778564;0.612061
21.527987;0.216064;0.776855;0.613281
21.528439;0.221436;0.763672;0.601562
21.528538;0.227539;0.765869;0.607666
21.528625;0.217285;0.765869;0.620850
21.530827;0.202148;0.759033;0.633545
21.530920;0.194824;0.747314;0.635254
21.531000;0.196533;0.743164;0.634521
21.531076;0.204590;0.749023;0.624023
21.531687;0.211670;0.763428;0.615479
21.531773;0.219482;0.785889;0.623779
21.531858;0.237305;0.774170;0.617920
21.531942;0.209717;0.784424;0.607422
21.625458;0.181641;0.774902;0.611328
21.625587;0.154297;0.741943;0.624512
21.625694;0.149658;0.747314;0.635498
21.625780;0.171387;0.774902;0.629639
21.722979;0.189209;0.781006;0.625244
21.723127;0.191162;0.777588;0.615967
21.723221;0.191406;0.759521;0.618652
21.723307;0.186035;0.759033;0.618896
21.820675;0.182617;0.762939;0.617676
21.820791;0.179688;0.781006;0.626221
21.820883;0.177490;0.784180;0.620361
21.820967;0.173828;0.788086;0.610596
22.406301;0.179443;0.772461;0.617432
22.406446;0.174561;0.768066;0.616699
22.406542;0.162354;0.788086;0.626221
22.406626;0.156738;0.801758;0.631104
22.502989;0.166748;0.784912;0.619385
22.503126;0.170166;0.765625;0.609863
22.503222;0.164307;0.769287;0.613770
22.503309;0.166504;0.775879;0.620117
22.600370;0.172363;0.772461;0.618896
22.600512;0.183594;0.763428;0.629883
22.600605;0.185791;0.768799;0.629150
22.600691;0.193604;0.767822;0.615234
22.701590;0.187256;0.783936;0.618408
22.701715;0.187256;0.776367;0.617432
22.701809;0.188232;0.754395;0.614746
22.701895;0.179688;0.754150;0.612305
22.703594;0.166016;0.771240;0.614502
22.704407;0.161621;0.788330;0.618896
22.704515;0.168213;0.792969;0.612305
22.704603;0.169922;0.790527;0.613525
22.797825;0.172119;0.782471;0.613281
22.797941;0.168701;0.793945;0.607910
22.798029;0.171875;0.791992;0.607422
22.798115;0.173828;0.780029;0.604736
22.799217;0.170654;0.782715;0.609619
22.799320;0.171631;0.777344;0.611572
22.799402;0.169189;0.785400;0.614258
22.799484;0.179199;0.778564;0.613770
22.892654;0.181885;0.778564;0.609863
22.892971;0.177734;0.778076;0.607910
22.893066;0.172119;0.780518;0.612061
22.893150;0.169189;0.777100;0.618896
22.990507;0.168701;0.771240;0.616943
22.990637;0.170898;0.779053;0.614014
22.990728;0.172119;0.781250;0.611816
22.990816;0.176270;0.784180;0.611572
23.185398;0.179688;0.784668;0.611328
23.185532;0.176758;0.780518;0.612305
23.185627;0.178711;0.779541;0.616699
23.185713;0.176514;0.773682;0.614502
23.282707;0.176758;0.775391;0.613770
23.282858;0.174316;0.778076;0.615479
