timestamp;value
0.115904;0.845000
0.960904;0.927000
1.887904;0.921000
2.808904;0.875000
3.683904;0.814000
4.497904;0.913000
5.410904;0.905000
6.315904;0.899000
7.214904;0.887000
8.101904;0.805000
8.906904;0.733000
9.639904;0.714000
10.353904;0.716000
11.069904;0.745000
11.814904;0.774000
12.588904;0.878000
13.466904;1.022000
14.488904;1.066000
15.554904;0.987000
16.541904;1.003000
17.544905;0.974000
18.518904;0.886000
19.404903;0.810000
20.214905;0.839000
21.053904;0.971000
22.024904;0.962000
22.986904;0.912000
23.898905;1.027000
24.925903;1.040000
25.965904;0.959000
26.924904;0.889000
27.813904;0.959000
28.772903;1.081000
29.853905;1.064000
30.917904;0.964000
31.881905;0.974000
32.855904;0.964000
33.819904;0.837000
34.656902;0.751000
35.407906;0.863000
36.270905;1.066000
37.336903;1.084000
38.420902;0.992000
39.412903;1.034000
40.446903;1.023000
41.469902;0.958000
42.427902;0.886000
43.313904;0.917000
44.230904;0.990000
45.220905;0.962000
46.182903;0.991000
47.173904;1.118000
48.291904;1.115000
49.406902;0.998000
50.404903;0.913000
51.317905;0.936000
52.253902;1.029000
53.282906;1.094000
54.376904;1.171000
55.547905;1.119000
56.666904;1.066000
57.732903;1.086000
58.818905;1.016000
59.834904;1.018000
60.852905;1.064000
61.916904;1.062000
62.978905;0.951000
63.929905;1.002000
64.931900;1.013000
65.944901;0.991000
66.935905;1.000000
67.935905;1.114000
69.049904;1.152000
70.201904;1.061000
71.262901;1.021000
72.283905;1.007000
73.290901;0.975000
74.265907;0.955000
75.220901;1.048000
76.268906;1.006000
77.274902;0.948000
78.222900;0.958000
79.180901;1.010000
80.190903;1.016000
81.206902;0.931000
82.137901;0.975000
83.112907;1.012000
84.124901;1.068000
85.192902;1.046000
86.238907;1.078000
87.316902;1.044000
88.360901;0.973000
89.333900;1.043000
90.376907;1.053000
91.429901;1.012000
92.441902;0.983000
93.424904;1.010000
94.434906;1.043000
95.477905;0.948000
96.425903;0.919000
97.344902;0.907000
98.251907;0.952000
99.203903;0.899000
100.102905;0.942000
101.044907;0.962000
102.006905;0.958000
102.964905;0.906000
103.870903;0.950000
104.820908;0.969000
105.789902;0.961000
106.750900;0.948000
107.698906;0.916000
108.614906;0.869000
109.483902;0.827000
110.310905;0.813000
111.123901;0.887000
112.010902;1.142000
113.152901;1.089000
114.241905;1.052000
115.293907;1.063000
