timestamp;value
167.256790;0.995520
168.326996;1.095072
169.397659;1.012112
170.372391;0.978928
171.349487;1.012112
172.423615;1.045296
173.397858;1.028704
174.664474;1.061888
175.932083;1.045296
176.612961;1.045296
177.880768;0.995520
178.564407;0.995520
179.929489;0.978928
180.517227;0.929152
181.390900;0.945744
182.855713;0.962336
183.341995;0.962336
184.514282;0.962336
185.487823;0.995520
186.559906;0.995520
187.340271;0.995520
188.313248;1.012112
189.482742;1.028704
190.361694;1.012112
191.437241;0.962336
192.310257;0.962336
193.285370;0.945744
194.262863;0.929152
195.138702;0.962336
196.602844;0.978928
197.089249;0.962336
198.261887;0.945744
199.331039;1.012112
200.403961;1.045296
201.086868;1.012112
202.353622;1.028704
203.132965;1.012112
204.108887;0.978928
205.279938;0.945744
205.962570;0.929152
207.231781;0.929152
207.815262;0.929152
208.788101;0.895968
209.666367;0.945744
210.641464;0.978928
211.617615;0.945744
212.884766;0.962336
213.565720;0.978928
214.739075;0.995520
215.515762;0.945744
216.590134;0.929152
217.466522;0.929152
218.249039;0.912560
219.320389;0.895968
220.100357;0.879376
221.173767;0.829600
221.659119;0.796416
222.535812;0.813008
223.315918;0.813008
224.391281;0.779824
225.168884;0.846192
225.757172;0.862784
226.633408;0.846192
227.803909;0.796416
228.293350;0.796416
228.973282;0.779824
229.848526;0.796416
230.533264;0.763232
231.608109;0.779824
232.188553;0.796416
233.261719;0.879376
233.945511;0.912560
235.118073;0.962336
235.893539;1.028704
237.066574;1.012112
237.941833;0.978928
239.015793;0.929152
239.696640;0.862784
240.578537;0.895968
241.648224;0.862784
242.329071;0.829600
243.597809;0.862784
244.475998;0.912560
245.449158;0.945744
245.938812;0.929152
246.913223;0.945744
247.790817;0.912560
249.061172;0.895968
249.546387;0.862784
250.522491;0.879376
251.396408;0.912560
252.471771;0.929152
253.251114;0.945744
254.226166;0.995520
255.396729;0.978928
256.271423;0.995520
257.539795;1.012112
258.221863;0.978928
259.296326;0.929152
259.978546;0.862784
261.051605;0.829600
261.634399;0.779824
262.707947;0.763232
263.195587;0.763232
263.980438;0.796416
264.852142;0.862784
266.024384;0.912560
266.611725;0.929152
267.581696;0.929152
268.556641;0.912560
269.631714;0.912560
270.313446;0.879376
271.386780;0.862784
271.969543;0.846192
273.045593;0.846192
273.724213;0.862784
274.798615;0.846192
275.383972;0.862784
276.261414;0.846192
277.429718;0.846192
277.916992;0.846192
278.795258;0.862784
279.673157;0.846192
280.746155;0.846192
281.329834;0.813008
282.210938;0.846192
283.377533;0.829600
283.963928;0.796416
284.939423;0.763232
285.424530;0.829600
286.402039;0.846192
287.084015;0.862784
288.450165;0.895968
288.841980;0.862784
289.716492;0.862784
290.691925;0.846192
291.764832;0.829600
292.152832;0.796416
292.932892;0.763232
293.908966;0.796416
294.589600;0.796416
295.369659;0.796416
296.150299;0.746640
297.049164;0.730048
297.612244;0.763232
298.394287;0.829600
299.470642;0.829600
300.051758;0.829600
301.027924;0.813008
301.805542;0.862784
302.685852;0.846192
303.462372;0.829600
304.535461;0.813008
305.511047;0.829600
305.900787;0.813008
306.680481;0.763232
307.559235;0.779824
308.773193;0.796416
309.020294;0.796416
309.997284;0.813008
310.680878;0.846192
311.653748;0.829600
312.434814;0.912560
313.410339;0.730048
313.896576;0.746640
314.872284;0.730048
315.847443;0.796416
316.334442;0.730048
316.917786;0.763232
317.212952;0.315248
317.795837;0.497760
318.869202;0.713456
318.966156;0.099552
319.357483;0.613904
319.453522;0.049776
320.339905;1.078480
321.305481;1.012112
321.694977;0.398208
321.988098;0.149328
322.675262;0.846192
323.552277;0.829600
323.841248;0.298656
324.134918;0.298656
326.849731;0.248880
327.683167;0.315248
327.805115;1.128256
327.815430;0.862784
327.822449;0.796416
328.422913;0.497760
329.007355;0.929152
329.980743;0.730048
330.368500;0.746640
330.949493;0.547536
331.631470;0.713456
332.797607;0.796416
333.187592;0.730048
334.065643;0.597312
334.746887;0.945744
335.917328;0.779824
336.211792;0.647088
336.796387;0.680272
337.673431;0.829600
338.647522;0.613904
338.939697;0.663680
339.622650;0.663680
340.110352;0.464576
341.087006;0.597312
341.186432;0.464576
341.671875;0.564128
342.549164;0.647088
343.035126;0.580720
343.619659;0.680272
344.693420;0.912560
345.569977;0.895968
346.351410;0.829600
347.232117;0.879376
347.914551;0.829600
349.278259;0.912560
349.763580;0.746640
350.546387;0.696864
351.326172;0.613904
351.616913;0.730048
352.396851;0.746640
353.079254;0.647088
353.566345;0.547536
353.664124;0.066368
354.247772;0.597312
355.144379;0.696864
355.515472;0.564128
356.297272;0.746640
357.175262;0.846192
358.050293;0.895968
358.245087;0.199104
358.537384;0.298656
358.732391;0.182512
359.415131;0.713456
360.001862;0.597312
360.779999;0.730048
361.463562;0.663680
362.339874;0.929152
363.415649;0.713456
363.803711;0.580720
364.485413;0.746640
364.974457;0.630496
365.947357;0.929152
366.831909;0.680272
367.215424;0.597312
367.897400;0.680272
368.778412;0.696864
369.360168;0.713456
369.944977;0.597312
370.436584;0.530944
370.727051;0.282064
371.018036;0.265472
371.115448;0.099552
371.509277;0.398208
371.895081;0.414800
372.772949;0.846192
372.969330;0.248880
373.747559;0.696864
374.040894;0.331840
374.335510;0.215696
374.528198;0.232288
375.407806;0.530944
375.800110;0.713456
376.478302;0.713456
377.161957;0.746640
377.942230;0.779824
378.917572;0.746640
379.307159;0.630496
379.405182;0.082960
380.281647;0.564128
380.476501;0.464576
380.962952;0.481168
381.452698;0.514352
382.132721;0.647088
383.208984;0.912560
383.988007;0.597312
384.281219;0.514352
384.573517;0.298656
384.864777;0.447984
385.545929;0.696864
386.425476;0.713456
387.009888;0.730048
388.082703;0.846192
388.862488;0.663680
389.445282;0.696864
389.559998;0.132736
390.032501;0.713456
391.007660;0.779824
391.200409;0.331840
391.590485;0.398208
391.885071;0.348432
392.177917;0.215696
392.370972;0.182512
392.665039;0.365024
392.763397;0.099552
393.346069;0.580720
394.127319;0.746640
394.909851;0.763232
395.687256;0.779824
396.858063;0.796416
397.151398;0.597312
398.123505;0.796416
398.613037;0.713456
399.586670;0.647088
399.976593;0.547536
399.979645;0.165920
400.464844;0.564128
400.952332;0.365024
401.633484;0.348432
401.734711;0.315248
402.616455;0.746640
403.000183;0.730048
403.681274;0.696864
404.367249;0.630496
405.243103;0.813008
406.411255;0.763232
406.900146;0.746640
407.192139;0.564128
407.681366;0.464576
408.070435;0.365024
408.360657;0.315248
408.361359;0.033184
408.655243;0.282064
408.752838;0.116144
409.338470;0.530944
410.312683;0.713456
410.408813;0.033184
410.508270;0.132736
410.701935;0.298656
410.704498;0.149328
411.287231;0.630496
412.067780;0.779824
413.240173;0.978928
413.627625;0.597312
414.310394;0.713456
415.384430;0.713456
415.674866;0.580720
416.259460;0.282064
416.653900;0.398208
416.959534;0.647088
417.625519;0.663680
418.405457;0.763232
419.280884;0.564128
419.769897;0.796416
420.078247;0.298656
420.160095;0.082960
420.551819;0.381616
420.743896;0.199104
421.231659;0.530944
422.013367;0.779824
422.793060;0.580720
422.986206;0.365024
423.668427;0.647088
424.935852;0.829600
425.327942;0.895968
426.107971;0.713456
426.791199;0.746640
427.568420;0.730048
428.058044;0.547536
428.543579;0.398208
429.423615;0.796416
430.008850;0.696864
430.398804;0.431392
431.180725;0.514352
431.569366;0.481168
431.956665;0.514352
432.736450;0.796416
433.615326;0.680272
433.710999;0.265472
434.298096;0.613904
434.881775;0.580720
435.371185;0.530944
435.953644;0.497760
436.343964;0.447984
437.026733;0.630496
438.003448;0.829600
438.978638;0.746640
439.272522;0.647088
439.951569;0.713456
440.536804;0.597312
441.419159;0.929152
442.488220;1.012112
443.169006;0.663680
443.949341;0.796416
444.828735;0.763232
445.413452;0.713456
446.094421;0.680272
446.778473;0.680272
447.069183;0.282064
448.141724;0.746640
448.435852;0.663680
449.117126;0.680272
450.093872;0.879376
450.580872;0.580720
451.461334;0.613904
452.433167;0.846192
453.604645;1.360544
453.993744;0.564128
454.381592;0.315248
455.261139;0.530944
455.551514;0.796416
456.236145;0.663680
457.016113;0.398208
457.406403;0.597312
458.284454;0.647088
458.675751;0.713456
459.354004;0.746640
460.231476;0.630496
460.538544;0.348432
460.538818;0.099552
461.110748;0.730048
461.596283;0.481168
461.695282;0.082960
462.183197;0.481168
462.864594;0.630496
463.550995;0.696864
464.131775;0.597312
464.718170;0.630496
465.789795;0.696864
465.989380;0.530944
466.864716;0.497760
467.059265;0.215696
467.156281;0.116144
467.352783;0.398208
467.449341;0.265472
467.642822;0.116144
467.643921;0.033184
467.741211;0.116144
468.032410;0.315248
468.714844;0.365024
469.301697;0.912560
469.983551;0.663680
470.859100;0.580720
471.056641;0.215696
471.151703;0.082960
471.156647;0.215696
471.251831;0.182512
471.931946;0.630496
472.518890;0.613904
473.006165;0.481168
473.491821;0.464576
474.176147;0.663680
475.053772;0.647088
475.344360;0.530944
475.942352;0.580720
476.321350;0.447984
476.906342;0.580720
477.199158;0.248880
478.172577;0.630496
478.271179;0.232288
478.370056;0.232288
478.563721;0.315248
479.441620;0.663680
479.540466;0.149328
479.731903;0.265472
480.121826;0.481168
481.198364;0.846192
481.780029;0.763232
482.561951;0.779824
483.339874;0.813008
484.165985;0.730048
484.901215;0.813008
486.071259;1.178032
486.849579;0.779824
487.630127;0.746640
487.824585;0.199104
488.021606;0.199104
488.702454;0.730048
488.801666;0.116144
489.775665;0.746640
489.776917;0.033184
489.778809;0.116144
490.654144;0.945744
491.628754;0.813008
492.114441;0.613904
492.407043;0.265472
492.602173;0.182512
492.799133;0.232288
493.089600;0.248880
493.676636;0.647088
494.454742;0.365024
494.846832;0.763232
496.114227;0.879376
496.601410;0.663680
497.089630;0.746640
497.771820;0.696864
498.452179;0.647088
499.037292;0.613904
499.427551;0.315248
499.622223;0.215696
500.502106;0.680272
500.987183;0.680272
501.768921;0.647088
502.451874;0.447984
502.840149;0.381616
503.037231;0.398208
503.426849;0.597312
503.718170;0.315248
504.305145;0.580720
504.789856;0.431392
505.571960;0.813008
506.156860;0.613904
507.131897;0.746640
507.617554;0.630496
508.204407;0.630496
508.789429;0.613904
509.472046;0.630496
510.057495;0.630496
510.738922;0.663680
511.419983;0.630496
512.298157;0.879376
512.787048;0.547536
513.372009;0.597312
513.954956;0.547536
514.542175;0.547536
515.420776;0.564128
515.710144;0.497760
516.004395;0.481168
516.296875;0.232288
516.298096;0.033184
516.492188;0.132736
517.369873;0.730048
517.372009;0.033184
517.372437;0.049776
517.465820;0.033184
517.952576;0.663680
518.147522;0.149328
518.930481;0.564128
519.169861;0.182512
519.515198;0.663680
520.291931;0.763232
521.074463;0.829600
522.146912;0.945744
522.732361;0.696864
523.023376;0.315248
523.317200;0.282064
523.512329;0.149328
524.193115;0.680272
524.973999;0.746640
525.655212;0.763232
526.240723;0.514352
527.058289;0.530944
527.217773;0.497760
527.899719;0.680272
528.677795;0.796416
529.656433;0.779824
531.703003;0.862784
532.480408;0.713456
533.164307;0.730048
534.335205;0.829600
534.822571;0.813008
535.212524;0.381616
536.381409;0.929152
536.576111;0.414800
537.358398;0.813008
538.332764;0.779824
539.014954;0.829600
539.892639;0.514352
540.184937;0.414800
540.770752;0.846192
541.450623;0.696864
542.232483;0.813008
543.307007;0.879376
543.693298;0.547536
544.083069;0.398208
544.863098;0.763232
545.741272;0.862784
547.011841;1.227808
547.788025;0.829600
548.665527;0.846192
549.742798;0.862784
550.128906;0.663680
550.422668;0.265472
551.005737;0.597312
551.887085;0.530944
552.080139;0.282064
552.179260;0.149328
552.663513;0.713456
553.642334;0.746640
553.838013;0.315248
554.615845;0.680272
555.198303;0.713456
555.883423;0.763232
556.760437;0.497760
557.248413;0.680272
557.735413;0.663680
558.807617;0.663680
559.098572;0.630496
559.585754;0.497760
559.878845;0.282064
560.075439;0.248880
560.365784;0.298656
560.658752;0.265472
560.953003;0.315248
561.445374;0.514352
561.730896;0.248880
561.925781;0.182512
562.613464;0.481168
562.809387;0.398208
563.584412;0.497760
563.586182;0.033184
563.685425;0.282064
564.170349;0.597312
565.170410;0.962336
565.923340;0.730048
566.703552;0.763232
567.484680;0.464576
567.776978;0.464576
568.752075;0.746640
568.946167;0.464576
569.725952;0.796416
570.897339;0.779824
571.385864;0.530944
571.678467;0.331840
572.750488;0.846192
572.849182;0.215696
573.823242;0.613904
574.113953;0.282064
574.309265;0.580720
574.896667;0.580720
575.285583;0.447984
576.161011;0.530944
576.166626;0.315248
576.650757;0.547536
577.624146;0.895968
578.404236;0.796416
579.086060;0.282064
579.283325;0.348432
579.478516;0.298656
579.577698;0.199104
579.671936;0.149328
580.355713;0.680272
581.137268;0.464576
581.524536;0.564128
581.818726;0.481168
582.696289;0.630496
582.988770;0.514352
583.378967;0.398208
583.863647;0.431392
584.643921;0.497760
584.937378;0.414800
585.230774;0.530944
585.620728;0.365024
586.303040;0.497760
586.496277;0.348432
586.693542;0.182512
587.575439;0.613904
588.156616;0.895968
589.031372;0.829600
589.815063;0.696864
590.493896;0.746640
591.177002;0.713456
592.053833;0.895968
593.031006;1.012112
594.101379;0.995520
594.883606;0.846192
595.273499;0.381616
596.248169;0.630496
596.638550;0.680272
597.221497;0.597312
597.613586;0.414800
598.196655;0.580720
598.783508;0.580720
599.759033;1.012112
600.538940;1.012112
601.321472;0.530944
601.611206;0.547536
602.196228;0.530944
602.778381;0.547536
603.364197;0.647088
603.950134;0.564128
604.730652;0.447984
605.119446;0.680272
605.317383;0.265472
605.607910;0.282064
605.801453;0.149328
606.488770;0.398208
606.777039;0.564128
606.875000;0.165920
607.166626;0.232288
607.556641;0.414800
607.753967;0.165920
608.241211;0.514352
609.023743;0.564128
609.314026;0.348432
609.799255;0.680272
609.899658;0.116144
610.581360;0.663680
610.776367;0.199104
611.067505;0.282064
611.262085;0.132736
611.554382;0.298656
611.944153;0.464576
613.505005;0.779824
613.798828;0.331840
614.089966;0.315248
614.381775;0.248880
615.067932;0.331840
615.260193;0.298656
615.456787;0.282064
615.553833;0.298656
615.844666;0.232288
616.624817;0.796416
617.698181;0.763232
618.282532;0.879376
618.965759;0.746640
619.845642;0.481168
620.134521;0.663680
620.719238;0.530944
621.501404;0.796416
622.798584;0.879376
623.197632;0.779824
623.970154;0.846192
624.629211;0.680272
625.793030;0.862784
626.311890;0.730048
627.547302;0.945744
627.936646;0.696864
628.423523;0.514352
628.921509;0.564128
629.398987;0.497760
629.982727;0.597312
630.957520;0.497760
631.155273;0.564128
631.639526;0.547536
632.032349;0.431392
632.714539;0.613904
633.206421;0.547536
633.591248;0.348432
634.175903;0.580720
634.956909;0.613904
635.442322;0.630496
636.126038;0.331840
636.421509;0.564128
636.711914;0.414800
637.686035;0.663680
637.980225;0.613904
638.466919;0.514352
639.246826;0.431392
639.540894;0.580720
640.124817;0.580720
640.709106;0.580720
641.097229;0.431392
641.683228;0.564128
642.564941;0.647088
642.859070;0.331840
643.340210;0.564128
643.632446;0.398208
644.414246;0.481168
644.900635;0.796416
646.072144;0.962336
647.340271;0.746640
648.215271;0.514352
648.411560;0.215696
649.003296;0.481168
649.080444;0.431392
649.874939;0.580720
650.396301;0.796416
650.946228;0.564128
651.433105;0.530944
651.725586;0.232288
652.310120;0.597312
653.290649;0.895968
653.779724;0.564128
654.455383;0.713456
655.239746;0.730048
655.723083;0.497760
656.507202;0.597312
656.602661;0.099552
656.892944;0.365024
657.478210;0.680272
658.164856;0.663680
658.942017;0.680272
659.527649;0.763232
660.406006;0.746640
661.475098;0.746640
661.670593;0.232288
661.771484;0.398208
662.354248;0.680272
662.744629;0.381616
663.132874;0.398208
664.110901;0.763232
664.498352;0.497760
665.571533;1.178032
667.033081;0.547536
667.522156;0.497760
668.009521;0.514352
668.887573;0.431392
669.372681;0.663680
670.058167;0.547536
670.253174;0.414800
670.642883;0.613904
671.226074;0.564128
671.715149;0.414800
672.592712;0.530944
672.885132;0.580720
673.276489;0.481168
674.055481;0.530944
674.252014;0.381616
675.222839;0.613904
675.515198;0.464576
675.905396;0.630496
676.393127;0.497760
676.880310;0.497760
677.369751;0.497760
678.342957;0.547536
678.733887;0.564128
679.124939;0.680272
679.805969;0.613904
680.490540;0.547536
680.975830;0.597312
681.465027;0.564128
682.246277;0.597312
682.635254;0.564128
683.512573;0.530944
683.709534;0.547536
684.292480;0.547536
684.876099;0.597312
685.460938;0.580720
686.342346;0.580720
686.630615;0.547536
687.215515;0.564128
687.801208;0.613904
688.386353;0.647088
689.263000;0.580720
689.558289;0.580720
690.141602;0.597312
691.118774;0.597312
691.510315;0.580720
691.898193;0.580720
692.482788;0.580720
693.358093;0.796416
694.334534;0.713456
694.723083;0.696864
695.310669;0.630496
696.091553;0.613904
696.576538;0.597312
696.870239;0.331840
697.453186;0.597312
698.335632;0.597312
698.821106;0.564128
699.208313;0.514352
700.088074;0.514352
700.573181;0.580720
700.963318;0.481168
701.354126;0.613904
701.940918;0.597312
702.815796;0.564128
703.109131;0.564128
703.693359;0.580720
704.376404;0.580720
704.766052;0.530944
705.352966;0.580720
706.228943;0.564128
706.521423;0.564128
707.497253;0.564128
707.790405;0.630496
708.276245;0.597312
708.862610;0.547536
709.446228;0.580720
710.423096;0.580720
710.620422;0.580720
711.495239;0.564128
711.689209;0.564128
712.276306;0.597312
712.861145;0.597312
713.640564;0.580720
714.125977;0.597312
714.711914;0.597312
715.298706;0.647088
715.978516;0.613904
716.956116;0.613904
717.344727;0.613904
717.733643;0.597312
718.614319;0.564128
719.001526;0.613904
719.886414;0.630496
720.171265;0.613904
720.756104;0.564128
721.641541;0.580720
722.025574;0.613904
722.621033;0.613904
723.194153;0.613904
724.171448;0.613904
724.366333;0.597312
725.339355;0.613904
725.631836;0.613904
726.316040;0.647088
727.195801;0.630496
727.483765;0.613904
728.070862;0.597312
728.950867;0.613904
729.338318;0.597312
730.311829;0.613904
730.607239;0.597312
731.093323;0.580720
731.678528;0.597312
732.473633;0.597312
732.848206;0.564128
733.438171;0.530944
733.919006;0.530944
734.505432;0.597312
735.091309;0.580720
735.871155;0.564128
736.261108;0.597312
736.943115;0.613904
737.723206;0.647088
738.209473;0.630496
738.996216;0.597312
739.381470;0.613904
740.064575;0.630496
740.943237;0.630496
741.233643;0.630496
741.915955;0.647088
742.597168;0.630496
743.575012;0.613904
743.964050;0.630496
744.449097;0.613904
744.939636;0.564128
745.815857;0.564128
746.204041;0.613904
746.790161;0.597312
747.666626;0.630496
747.961792;0.597312
748.544861;0.597312
749.228638;0.647088
749.909546;0.663680
750.591797;0.680272
751.469788;0.647088
751.861450;0.647088
752.738220;0.647088
753.224121;0.663680
753.809326;0.663680
754.786194;0.613904
755.077148;0.613904
755.663208;0.613904
756.541260;0.613904
756.929810;0.597312
757.515625;0.580720
758.112488;0.613904
758.753723;0.597312
759.779724;0.613904
760.063416;0.613904
760.735779;0.647088
761.614258;0.647088
761.805420;0.613904
762.390259;0.597312
763.271301;0.613904
763.659119;0.613904
764.244507;0.613904
765.121887;0.613904
765.419006;0.564128
766.388489;0.613904
766.680542;0.630496
767.267456;0.613904
768.144775;0.580720
768.434631;0.564128
769.021790;0.597312
769.705872;0.613904
770.289001;0.613904
770.872803;0.613904
771.559265;0.647088
772.139648;0.597312
772.726868;0.613904
773.408386;0.630496
774.383728;0.696864
774.772095;0.680272
775.162720;0.431392
775.554688;0.398208
776.628784;0.663680
777.017212;0.647088
777.504211;0.613904
778.089172;0.597312
778.869324;0.580720
779.648682;0.630496
780.041504;0.647088
780.623047;0.630496
781.208008;0.630496
781.894775;0.597312
782.673218;0.613904
783.157227;0.663680
783.742371;0.647088
784.425110;0.630496
785.305481;0.630496
785.889954;0.647088
786.375244;0.680272
787.353760;0.663680
787.744141;0.647088
788.324646;0.647088
789.300415;0.647088
789.595032;0.630496
790.471924;0.663680
790.862000;0.630496
791.448547;0.597312
792.131104;0.630496
793.103821;0.647088
793.397400;0.663680
794.372192;0.647088
794.664490;0.613904
795.345642;0.647088
796.030640;0.680272
796.906677;0.647088
797.297058;0.663680
798.271240;0.630496
798.567078;0.630496
799.442261;0.663680
799.927490;0.663680
800.515259;0.647088
801.488037;0.630496
801.780151;0.613904
802.759583;0.647088
803.145447;0.647088
804.123474;0.647088
804.417603;0.630496
805.293091;0.580720
805.587402;0.630496
806.657410;0.663680
807.240906;0.663680
807.535461;0.613904
808.412292;0.613904
808.802246;0.647088
809.483093;0.663680
810.264648;0.630496
810.750244;0.630496
811.335266;0.613904
811.922974;0.630496
812.897705;0.630496
813.385010;0.630496
813.870605;0.597312
814.357788;0.580720
815.333252;0.580720
815.625793;0.597312
816.212341;0.630496
816.893188;0.630496
817.480713;0.630496
818.068115;0.630496
818.940369;0.663680
819.428223;0.680272
820.500488;0.696864
820.890991;0.696864
821.770630;0.663680
822.256897;0.663680
822.841187;0.663680
823.718018;0.647088
824.108032;0.613904
824.695068;0.597312
825.574585;0.580720
825.866028;0.580720
826.741089;0.613904
827.130676;0.613904
827.715515;0.580720
828.596436;0.597312
828.986633;0.630496
829.568481;0.647088
830.642578;0.663680
831.130127;0.647088
831.520813;0.680272
832.493530;0.647088
832.884949;0.680272
833.566345;0.680272
834.443115;0.680272
834.930664;0.663680
835.812805;0.663680
836.300354;0.647088
837.177307;0.597312
837.567139;0.597312
837.953552;0.580720
838.540100;0.597312
839.418091;0.597312
839.808411;0.613904
840.683167;0.597312
840.977905;0.597312
841.658997;0.613904
842.440674;0.630496
843.219666;0.597312
843.514832;0.597312
844.391357;0.613904
844.877686;0.597312
845.268005;0.630496
846.147766;0.613904
846.533813;0.597312
847.118408;0.597312
847.998047;0.597312
848.386597;0.613904
849.263977;0.597312
849.557739;0.580720
850.045532;0.597312
850.925598;0.597312
851.311523;0.630496
851.898865;0.630496
852.580750;0.630496
853.166199;0.630496
853.846130;0.663680
854.918518;0.680272
855.213074;0.663680
855.894104;0.647088
856.675354;0.647088
857.161133;0.663680
857.749023;0.613904
858.428772;0.630496
859.013733;0.580720
859.895203;0.613904
860.281860;0.630496
860.868042;0.613904
861.650635;0.613904
862.036194;0.597312
862.917786;0.613904
863.304443;0.663680
863.986389;0.647088
864.770447;0.630496
865.253723;0.630496
866.033691;0.647088
866.523560;0.663680
867.400879;0.630496
867.790833;0.613904
868.666748;0.597312
869.056702;0.613904
869.641846;0.613904
870.518860;0.630496
870.908813;0.613904
871.887146;0.613904
872.274841;0.613904
872.761414;0.647088
873.643066;0.647088
874.029724;0.663680
874.711487;0.647088
875.590881;0.663680
876.077209;0.680272
876.953918;0.663680
877.343994;0.630496
878.028015;0.630496
878.614075;0.647088
879.588440;0.647088
879.991821;0.630496
880.954102;0.613904
881.176514;0.580720
881.931030;0.597312
882.318176;0.613904
882.999878;0.647088
883.977417;0.647088
884.379089;0.647088
884.853394;0.630496
885.534241;0.647088
886.222961;0.663680
887.192444;0.663680
887.486450;0.647088
888.365112;0.630496
889.144470;0.630496
889.434143;0.630496
890.425476;0.630496
890.705505;0.630496
891.288879;0.613904
891.871704;0.564128
892.751343;0.597312
893.139709;0.613904
893.724670;0.630496
894.701294;0.663680
894.992432;0.663680
895.870911;0.647088
896.261475;0.630496
896.945923;0.647088
897.822754;0.663680
898.307373;0.663680
898.891785;0.630496
899.478943;0.613904
900.159668;0.613904
900.747253;0.630496
901.426819;0.663680
902.109863;0.630496
902.694824;0.630496
903.381287;0.630496
903.962769;0.630496
904.745422;0.663680
905.231567;0.647088
905.912415;0.597312
906.789490;0.613904
907.082275;0.630496
907.765137;0.647088
908.642761;0.630496
909.034180;0.647088
909.815491;0.613904
910.300110;0.613904
910.885193;0.630496
911.669250;0.663680
912.249939;0.647088
912.836609;0.630496
913.714294;0.630496
914.104919;0.663680
914.787415;0.663680
915.857056;0.647088
916.058105;0.630496
917.030334;0.630496
917.319641;0.630496
918.102600;0.647088
918.589233;0.647088
919.271790;0.630496
919.856812;0.630496
920.830139;0.630496
921.124451;0.647088
922.196716;0.630496
922.589661;0.613904
923.462280;0.613904
923.852295;0.630496
924.339722;0.630496
924.925415;0.630496
925.706238;0.613904
926.486084;0.647088
927.267761;0.663680
927.657288;0.680272
928.630371;0.663680
928.829590;0.647088
929.509399;0.647088
930.190552;0.663680
930.972900;0.647088
931.749878;0.630496
932.044617;0.613904
932.629944;0.613904
933.309937;0.630496
934.191589;0.613904
934.482056;0.613904
935.096497;0.580720
935.747498;0.613904
936.334534;0.613904
937.214661;0.613904
