timestamp;value
1.586726;0.315248
1.764567;0.182512
2.305004;0.481168
3.298069;1.045296
4.194901;0.879376
5.097545;0.929152
6.087132;0.813008
6.987154;0.730048
7.255120;0.497760
8.248195;0.779824
8.695784;0.763232
9.777514;0.763232
10.225079;0.746640
11.034573;0.730048
11.757077;0.696864
12.658276;0.713456
13.104356;0.730048
14.187055;0.746640
14.635205;0.779824
15.455724;0.829600
16.615543;0.879376
17.515057;0.912560
18.414755;0.962336
19.318722;0.912560
20.306246;0.929152
20.934544;0.879376
21.926497;0.895968
23.095306;0.895968
23.546713;0.862784
24.627596;0.862784
25.614599;0.846192
26.156746;0.862784
26.967178;0.846192
27.864437;0.879376
28.950157;0.862784
29.938108;0.862784
30.476742;0.862784
31.285074;0.846192
32.189751;0.813008
32.907032;0.813008
33.806400;0.846192
34.975193;0.862784
35.877369;0.895968
36.504696;0.929152
37.407570;0.962336
38.666256;0.945744
38.755436;0.049776
39.660130;0.978928
40.376175;0.945744
41.275375;0.929152
42.452374;0.879376
43.435699;0.879376
44.338402;0.962336
45.414345;0.978928
46.315166;0.995520
47.035603;1.012112
48.211964;1.012112
49.016785;1.012112
50.280064;0.962336
51.267883;0.912560
51.807243;0.879376
52.706398;0.912560
53.697468;0.995520
54.869747;1.028704
55.765114;1.028704
56.755878;0.995520
57.747753;0.995520
58.737103;0.995520
59.724995;0.945744
60.988354;0.929152
61.527218;0.895968
62.430168;0.895968
63.325092;0.945744
64.500351;1.028704
65.666908;1.045296
66.476486;1.061888
67.557220;1.061888
68.547310;1.028704
69.810410;0.978928
70.525230;0.945744
71.518066;0.912560
72.418579;0.895968
73.588791;0.929152
74.127228;0.912560
75.117851;0.912560
76.017616;0.929152
77.186844;0.929152
78.088333;0.945744
79.077103;0.962336
79.978867;0.995520
81.056526;0.962336
81.867210;0.945744
83.035507;0.978928
83.667458;0.962336
84.746506;0.945744
85.740791;0.895968
86.728844;0.912560
87.446129;0.995520
88.533340;1.028704
89.425362;0.962336
90.511566;0.895968
91.225433;0.862784
92.305626;0.879376
93.299042;0.912560
94.291183;0.945744
94.915634;0.945744
95.817444;0.912560
96.805626;0.846192
97.529106;0.779824
98.067749;0.680272
98.785416;0.663680
99.870819;0.813008
100.856621;0.879376
101.490868;0.978928
103.020615;1.294176
104.097862;1.028704
104.815384;1.028704
105.627541;0.862784
106.798340;0.779824
107.248657;0.829600
108.145569;0.846192
109.138313;0.879376
109.857475;0.846192
110.758888;0.813008
111.658157;0.813008
112.557137;0.846192
113.185638;0.862784
114.358337;0.862784
115.259521;0.829600
115.705666;0.829600
116.518578;0.846192
117.418304;0.862784
118.498787;0.862784
118.945572;0.680272
120.117744;0.862784
120.658775;0.862784
121.736076;0.829600
122.637276;0.862784
123.266228;0.829600
124.257523;0.829600
125.336281;0.879376
125.966156;0.895968
126.779015;0.813008
127.678848;0.846192
128.305710;0.829600
129.298660;0.779824
129.838608;0.763232
130.647919;0.763232
131.455688;0.796416
132.539474;0.813008
133.075989;0.796416
134.159271;0.796416
134.611053;0.796416
135.690994;0.796416
136.225922;0.796416
137.129013;0.796416
138.116135;0.813008
138.655807;0.829600
139.649597;0.829600
140.548279;0.862784
141.537292;0.895968
142.438339;0.895968
143.257141;0.895968
144.238480;0.895968
145.139572;0.929152
146.038620;0.846192
146.577255;0.846192
147.491364;0.829600
148.468781;0.846192
149.096466;0.813008
149.999039;0.813008
151.078568;0.813008
151.526276;0.813008
152.245987;0.779824
153.056061;0.796416
154.049545;0.796416
154.946228;0.829600
155.576096;0.862784
156.656433;0.879376
157.649857;0.912560
158.639801;0.978928
159.268661;0.945744
160.436615;0.945744
161.429810;0.895968
161.966141;0.846192
163.136337;0.829600
163.588196;0.829600
164.668289;0.813008
165.568787;0.813008
166.108170;0.862784
167.006271;0.912560
168.089020;0.895968
169.173172;0.912560
169.796326;0.912560
170.611801;0.879376
171.508331;0.895968
172.408646;0.879376
173.309158;0.879376
174.211716;0.879376
175.197052;0.879376
176.098114;0.895968
177.177170;0.879376
177.716965;0.895968
178.617508;0.895968
179.518661;0.895968
180.686722;0.862784
181.586060;0.895968
182.216766;0.912560
183.476578;0.929152
184.379578;0.929152
185.007904;0.945744
185.907059;0.945744
186.895050;0.929152
187.798798;0.929152
