timestamp;x;y;z
5.140705;-0.856201;-0.149170;0.239014
5.334373;-0.963867;-0.173584;0.231689
5.334849;-1.039551;-0.212402;0.225830
5.335346;-1.074463;-0.261475;0.244385
5.335713;-1.106689;-0.301514;0.282715
5.432067;-1.307373;-0.307617;0.308594
5.432660;-1.509766;-0.351074;0.363281
5.433039;-1.173828;-0.349121;0.361572
5.433492;-0.860596;-0.295410;0.285645
5.529336;-0.827148;-0.177490;0.229004
5.529805;-0.968262;-0.177734;0.154541
5.530180;-1.027344;-0.231934;0.136719
5.530977;-0.983887;-0.267822;0.141113
5.724972;-0.889404;-0.305176;0.156006
5.725482;-0.870850;-0.316895;0.145508
5.725861;-0.865723;-0.310547;0.086914
5.726224;-0.879150;-0.352051;0.052734
5.822951;-0.894775;-0.342773;0.042480
5.823666;-0.887695;-0.319580;0.064453
5.824059;-0.884521;-0.346680;0.047363
5.824423;-0.856201;-0.351074;0.046631
5.924977;-0.853516;-0.356445;0.101562
5.925399;-0.907227;-0.305420;0.166992
5.925904;-0.978516;-0.240723;0.187500
5.926269;-1.048096;-0.198486;0.195312
6.017102;-1.100830;-0.160889;0.238525
6.017735;-1.174316;-0.193115;0.289062
6.018123;-1.189209;-0.273682;0.349609
6.018494;-1.070068;-0.345703;0.515381
6.602761;-0.760010;-0.366943;0.584717
6.603541;-0.648438;-0.222168;0.455566
6.603932;-0.918457;-0.123535;0.239014
6.604304;-1.031250;-0.151611;0.157715
6.699413;-0.994385;-0.213135;0.137695
6.700056;-0.874512;-0.241211;0.166260
6.700437;-0.802002;-0.296631;0.191406
6.700802;-0.732422;-0.308594;0.201416
6.701294;-0.695557;-0.395020;0.182617
6.701659;-0.735840;-0.437988;0.136475
6.702014;-0.790039;-0.407227;0.138428
6.702368;-0.815674;-0.440186;0.230957
6.894331;-0.849854;-0.463867;0.234131
6.894841;-0.964111;-0.403320;0.229004
6.895339;-1.098145;-0.368164;0.243896
6.895709;-1.135010;-0.383057;0.210205
6.991125;-1.308838;-0.383301;0.173340
6.991756;-1.466797;-0.473633;0.354248
6.992276;-0.950439;-0.434082;0.261719
6.992772;-0.975342;-0.374512;0.113525
6.994317;-1.117188;-0.370361;0.103760
6.994705;-0.990967;-0.399902;0.123535
6.995068;-0.823486;-0.401855;0.110840
6.995545;-0.740723;-0.380127;0.102539
6.996478;-0.774414;-0.355957;0.072510
6.996838;-0.793701;-0.434082;0.038818
6.997273;-0.796143;-0.463867;0.020264
6.997961;-0.807373;-0.452637;0.028076
7.090316;-0.834717;-0.449219;0.033691
7.090714;-0.877930;-0.429932;0.055908
7.091085;-0.876221;-0.484619;0.049072
7.091443;-0.836182;-0.530518;0.046875
7.187119;-0.846924;-0.487061;0.101074
7.187612;-0.991455;-0.445068;0.156494
7.187991;-1.098877;-0.482666;0.336182
7.188353;-0.831787;-0.482422;0.557373
7.289382;-0.806885;-0.365967;0.505371
7.289823;-0.953857;-0.182129;0.417236
7.290199;-1.126953;-0.092773;0.329590
7.290563;-1.012939;-0.098877;0.329102
7.869972;-0.904541;-0.109863;0.341553
7.870709;-0.801025;-0.128662;0.343506
7.871092;-0.751465;-0.178467;0.355713
7.871456;-0.750732;-0.201172;0.362305
7.966462;-0.786865;-0.199707;0.344482
7.967079;-0.809570;-0.185303;0.313232
7.967463;-0.833252;-0.185547;0.297607
7.967828;-0.855957;-0.197266;0.314209
8.063582;-0.879639;-0.204834;0.312988
8.064790;-0.919922;-0.203613;0.288086
8.065173;-1.005615;-0.205322;0.280029
8.065535;-1.054199;-0.229492;0.290283
8.066438;-1.059570;-0.244141;0.276855
8.066801;-1.204346;-0.257568;0.249756
8.067156;-1.309814;-0.276611;0.295166
8.067511;-1.235352;-0.270508;0.357178
8.267449;-1.021729;-0.205322;0.410645
8.267841;-0.830811;-0.144775;0.307129
8.268209;-0.924316;-0.160645;0.167969
8.268569;-1.076904;-0.255371;0.187256
8.356571;-1.027344;-0.305908;0.256348
8.358078;-0.887939;-0.355957;0.235107
8.358592;-0.786133;-0.310059;0.234619
8.359278;-0.788818;-0.305664;0.206055
8.359900;-0.837402;-0.365234;0.155029
8.360262;-0.905762;-0.382812;0.103760
8.360685;-0.926025;-0.333008;0.123779
8.361040;-0.901367;-0.308838;0.176270
8.368306;-0.879883;-0.315430;0.188232
8.368709;-0.890381;-0.300293;0.186768
8.369077;-0.897461;-0.278564;0.204102
8.369599;-0.918213;-0.247803;0.239258
8.458023;-0.922363;-0.224121;0.278564
8.458415;-0.890869;-0.203125;0.297852
8.458779;-1.001709;-0.252197;0.277588
8.459261;-1.145508;-0.343994;0.334961
8.551614;-0.978760;-0.364990;0.496826
8.551953;-0.741455;-0.369385;0.557129
8.553288;-0.727295;-0.336182;0.500732
8.553448;-0.892334;-0.420410;0.457031
8.746449;-1.120850;-0.496338;0.604980
8.746598;-1.016602;-0.472900;0.668213
8.746667;-0.839600;-0.498291;0.601318
8.746717;-0.725342;-0.432129;0.616699
8.844158;-0.691162;-0.374268;0.621826
8.844494;-0.649170;-0.377197;0.643066
8.844722;-0.668701;-0.323242;0.652832
8.845092;-0.626709;-0.260742;0.667236
8.941756;-0.640137;-0.214600;0.647217
8.941882;-0.700439;-0.245361;0.561768
8.942089;-0.772217;-0.280273;0.499512
8.942195;-0.763672;-0.317627;0.519287
9.136891;-0.731201;-0.385498;0.533447
9.137117;-0.697510;-0.374023;0.542480
9.137216;-0.722656;-0.291504;0.467773
9.137451;-0.747803;-0.369385;0.515137
9.234696;-0.752197;-0.465576;0.550537
9.235442;-0.703125;-0.452393;0.615967
9.236183;-0.599121;-0.554199;0.617432
9.236403;-0.533936;-0.522461;0.581055
9.334324;-0.432373;-0.494629;0.532227
9.334835;-0.417236;-0.522217;0.555176
9.335428;-0.441650;-0.516602;0.611572
9.335968;-0.450195;-0.472168;0.698730
9.429890;-0.499023;-0.421875;0.718018
9.430143;-0.545166;-0.476074;0.707520
9.430383;-0.627197;-0.511719;0.693604
9.430760;-0.631836;-0.431641;0.678467
10.015782;-0.703613;-0.377686;0.697754
10.016413;-0.797607;-0.391357;0.726562
10.016913;-0.882812;-0.481445;0.740234
10.017283;-0.929688;-0.548096;0.809814
10.018223;-0.869141;-0.489990;0.835205
10.018579;-0.681885;-0.284912;0.760498
10.018932;-0.623047;-0.230713;0.783936
10.019286;-0.641357;-0.221191;0.839111
10.111494;-0.652832;-0.160645;0.875977
10.112122;-0.624756;-0.100586;0.851074
10.112502;-0.581787;-0.064209;0.798828
10.112864;-0.568359;-0.035156;0.718018
10.209809;-0.565674;-0.024902;0.679688
10.210292;-0.556641;-0.041992;0.639404
10.210668;-0.536621;-0.125732;0.657715
10.211103;-0.562500;-0.170898;0.703125
10.404879;-0.576172;-0.193848;0.736084
10.405899;-0.587158;-0.179199;0.759277
10.406301;-0.612793;-0.173584;0.773438
10.407057;-0.617676;-0.141357;0.779541
10.407549;-0.621094;-0.156982;0.755615
10.407908;-0.604248;-0.183350;0.729492
10.408262;-0.586426;-0.204346;0.743896
10.408616;-0.579346;-0.210938;0.772949
10.409969;-0.542969;-0.210205;0.751953
10.410337;-0.502197;-0.213135;0.728271
10.410693;-0.470459;-0.242432;0.775635
10.411073;-0.437012;-0.258301;0.805664
10.502275;-0.422852;-0.262207;0.826904
10.502817;-0.458740;-0.283447;0.846191
10.503191;-0.500000;-0.334229;0.882080
10.503557;-0.556152;-0.373535;0.927002
10.600040;-0.502441;-0.287354;0.893799
10.600541;-0.448242;-0.269531;0.852783
10.600919;-0.393066;-0.266113;0.811279
10.601284;-0.363525;-0.311035;0.815430
10.696962;-0.390869;-0.309082;0.836670
10.697445;-0.413086;-0.310791;0.814209
10.698936;-0.447754;-0.328857;0.763672
10.699320;-0.472900;-0.327637;0.747803
10.892131;-0.496338;-0.328125;0.751221
10.892656;-0.523438;-0.317627;0.725586
10.893040;-0.528320;-0.304688;0.741699
10.893409;-0.565918;-0.304932;0.774170
11.087580;-0.614746;-0.334229;0.834717
11.088230;-0.591797;-0.305664;0.813965
11.088673;-0.615723;-0.259766;0.749512
11.089042;-0.676514;-0.236572;0.704346
11.096365;-0.741211;-0.236084;0.714600
11.096753;-0.810303;-0.208496;0.733643
11.097116;-0.866455;-0.157471;0.695068
11.097475;-0.882812;-0.119141;0.660889
11.184605;-0.882812;-0.132812;0.645752
11.185252;-0.882080;-0.156006;0.576172
11.185637;-0.839111;-0.139404;0.539551
11.186105;-0.797363;-0.200439;0.561035
11.379479;-0.774902;-0.193359;0.555908
11.380238;-0.740479;-0.148193;0.521973
11.380620;-0.742188;-0.178467;0.564941
11.380991;-0.789307;-0.215820;0.650879
11.477616;-0.830078;-0.254395;0.637939
11.478020;-0.907715;-0.305664;0.677002
11.478393;-0.929443;-0.250977;0.750244
11.478755;-0.924316;-0.225342;0.749756
11.575556;-0.886963;-0.191162;0.730469
11.576051;-0.833496;-0.128906;0.726807
11.576436;-0.787109;-0.097656;0.701416
11.576803;-0.728027;-0.079346;0.679199
11.769948;-0.716553;-0.114990;0.661865
11.770430;-0.698975;-0.131104;0.625244
11.770811;-0.695557;-0.100586;0.601562
11.771180;-0.696289;-0.078857;0.571533
11.874874;-0.687988;-0.042725;0.533447
11.875475;-0.703613;-0.038574;0.512207
11.875843;-0.706787;-0.079590;0.527588
11.876206;-0.718506;-0.103516;0.538574
11.965391;-0.717041;-0.084717;0.560791
11.965903;-0.712646;-0.049316;0.625732
11.966280;-0.716309;-0.016846;0.686279
11.966644;-0.780762;0.010986;0.660645
12.159563;-0.723877;0.040039;0.612793
12.160070;-0.650635;-0.020020;0.638916
12.160450;-0.618408;-0.045898;0.673828
12.160814;-0.603516;-0.076660;0.612793
12.257098;-0.635742;-0.106201;0.599609
12.257714;-0.706299;-0.143555;0.599365
12.258097;-0.739746;-0.164062;0.563477
12.258468;-0.811768;-0.238770;0.524658
12.354468;-0.882324;-0.282471;0.518066
12.354943;-0.865234;-0.360352;0.560303
12.355320;-0.872803;-0.524658;0.625977
12.355682;-0.918945;-0.553711;0.603516
12.453271;-0.870361;-0.438477;0.643066
12.453686;-0.827637;-0.316895;0.728271
12.454056;-0.748535;-0.261719;0.710205
12.454417;-0.654297;-0.311523;0.624023
13.038227;-0.660645;-0.496338;0.734863
13.038754;-0.596436;-0.369141;0.709961
13.039138;-0.524658;-0.328613;0.674072
13.039508;-0.531494;-0.361084;0.715332
13.135230;-0.479980;-0.364502;0.722900
13.135748;-0.449463;-0.342285;0.727051
13.136635;-0.417969;-0.326660;0.704102
13.137009;-0.456055;-0.299805;0.677979
13.233171;-0.443848;-0.324951;0.740967
13.233571;-0.410156;-0.348389;0.715820
13.234436;-0.398438;-0.330322;0.801514
13.234813;-0.375000;-0.312256;0.898193
13.329719;-0.351318;-0.257812;0.957764
13.330423;-0.316406;-0.265381;0.933594
13.330818;-0.233887;-0.232910;0.993408
13.331190;-0.188232;-0.238770;1.017090
13.426753;-0.200928;-0.236084;0.972168
13.427373;-0.180908;-0.282471;1.123535
13.428183;-0.151855;-0.248291;1.162842
13.428846;-0.132324;-0.211182;1.119873
13.429803;-0.057129;-0.147217;1.013428
13.430165;-0.070557;-0.067871;0.872803
13.430527;0.004395;-0.005371;0.821533
13.430884;-0.072021;-0.294434;1.014648
13.432240;-0.092041;-0.177490;1.047852
13.432609;0.017822;-0.168945;1.249512
13.432967;0.059814;-0.103760;0.999756
13.433324;0.194092;0.149902;0.908691
13.538230;0.048096;-0.296387;1.020752
13.538692;0.060303;0.190186;1.078857
13.539071;0.075195;0.156494;0.919189
13.541778;0.002441;0.136719;1.031982
13.622232;-0.074463;0.016113;0.987549
13.622869;-0.112061;-0.112793;0.922607
13.623252;-0.154541;-0.063477;0.952881
13.623619;-0.169678;0.001953;1.007324
13.720008;-0.098389;0.020752;0.985352
13.720488;-0.126709;-0.079590;1.014160
13.720869;-0.129639;-0.072510;1.005859
13.721236;-0.121826;-0.130615;0.993164
13.918213;-0.122070;-0.156738;0.969727
13.924101;-0.002441;-0.000488;0.927002
13.924514;0.020020;-0.150879;1.007812
13.924917;0.010498;-0.249023;1.056396
14.011963;0.033936;-0.280029;0.990967
14.012015;-0.061279;-0.257812;0.991211
14.012036;-0.126709;-0.205566;0.979492
14.012055;-0.072998;-0.146484;0.948730
14.108913;-0.047363;-0.322998;0.995850
14.109011;-0.013428;-0.330322;1.011230
14.109048;0.028320;-0.166504;0.976318
14.109081;0.004639;-0.288574;1.048584
14.304294;0.016357;-0.281494;0.988281
14.304506;-0.050293;-0.234131;1.022705
14.304617;-0.064453;-0.212402;1.026367
14.304870;-0.080078;-0.219238;1.124268
14.401994;0.081787;-0.075195;1.058838
14.402494;0.150879;-0.045898;0.987061
14.402766;0.126953;-0.072754;0.950439
14.403013;0.114990;-0.075928;0.987549
14.499605;0.152832;-0.044189;0.961426
14.499800;0.197021;-0.047607;0.868164
14.499888;0.182861;0.039307;0.790283
14.499972;0.098145;0.032471;0.836182
14.597400;0.014160;0.071533;0.983398
14.597706;-0.067627;0.059082;0.908936
14.597859;-0.143311;0.067627;0.999756
14.598093;-0.119873;0.167236;0.953613
15.185301;-0.127930;0.005371;0.860352
15.185908;-0.160400;0.021240;0.918701
15.186290;-0.144043;0.033203;0.855225
15.186655;0.467041;-0.818604;0.855469
15.289457;-0.189209;0.378174;1.032471
15.290085;-0.004639;0.025391;0.997559
15.290472;0.004639;0.055664;1.017334
15.290837;-0.016602;-0.005371;0.995850
15.291334;0.030762;0.092041;0.995605
15.291694;-0.033447;0.104736;1.006592
15.292049;-0.011719;0.027100;1.005615
15.292404;-0.004150;0.008789;1.003906
15.377387;0.017090;-0.052734;0.993896
15.377684;-0.009033;-0.070801;1.005859
15.377970;0.010742;-0.088379;1.004883
15.378295;0.214600;0.062744;0.998291
15.511712;-0.186035;-0.051758;1.019775
15.512378;0.098633;0.056152;0.991455
15.512413;-0.103271;0.012451;1.006104
15.512435;-0.010742;0.006104;0.998779
15.668542;-0.077637;0.005859;1.005859
15.668623;0.006592;-0.007812;1.001465
15.668666;-0.048096;0.024658;1.008301
15.668704;-0.001221;0.008789;1.000000
15.768765;-0.021973;-0.011719;1.002686
15.768873;-0.006592;-0.045410;1.002930
15.768939;-0.012939;-0.032471;1.004395
15.768998;-0.006592;-0.041748;1.001221
15.769809;-0.029297;-0.027832;1.008057
15.770340;-0.014648;-0.002930;1.003662
15.770434;-0.023193;0.032227;1.000977
15.770636;-0.023193;-0.037354;1.001465
15.864066;-0.006836;-0.063721;0.999268
15.864242;-0.019043;-0.070312;1.000732
15.864337;-0.022461;-0.107910;1.002441
15.864467;0.001709;-0.076416;0.996338
16.059614;0.005615;-0.073486;0.998291
16.060011;0.021729;-0.113281;0.999512
16.060144;-0.003906;-0.104004;0.981201
16.060234;-0.011230;-0.069092;1.006104
16.061216;-0.042725;-0.072998;1.000488
16.061712;-0.026123;-0.043945;0.997314
16.061867;-0.022461;-0.069092;1.000244
16.061970;-0.065186;-0.105957;1.001953
16.162905;-0.041504;-0.111328;1.005127
16.163109;-0.034912;-0.090820;0.995361
16.163206;-0.006348;-0.112549;0.994629
16.163294;-0.041992;-0.138428;0.995605
16.449364;0.014404;-0.132568;0.992432
16.449715;-0.002441;-0.070068;0.993164
16.449999;0.005371;-0.128906;0.994141
16.450724;0.001953;-0.129639;0.993408
16.451086;-0.020264;-0.166504;0.989014
16.451197;0.016357;-0.159180;0.985840
16.451279;0.005859;-0.135742;0.993408
16.451374;-0.037109;-0.146973;0.994873
16.547136;0.005127;-0.124756;0.987305
16.547281;-0.007568;-0.132080;0.988037
16.547371;-0.005615;-0.152100;0.989014
16.547466;-0.002197;-0.143066;0.988281
16.645170;-0.004150;-0.180420;0.989502
16.645302;0.002930;-0.170654;0.988037
16.645395;-0.001953;-0.156006;0.989258
16.645479;0.003418;-0.155762;0.990967
16.742260;-0.001465;-0.132812;0.991455
16.742411;-0.002686;-0.114502;0.994629
16.742504;-0.004150;-0.176270;0.999023
16.742592;-0.014648;-0.185547;0.990723
16.937164;-0.018311;-0.114258;0.994629
16.937309;-0.021484;-0.053467;0.997070
16.937403;-0.001953;-0.052979;0.994385
16.937489;-0.010986;-0.087891;0.996094
17.035023;0.003174;-0.118652;0.994873
17.035143;-0.018066;-0.086670;0.996826
17.035234;-0.009033;-0.051025;0.998535
17.035320;-0.011475;-0.099609;1.002686
17.132601;-0.018311;-0.097900;0.997803
17.132734;-0.016602;-0.074219;0.997070
17.132828;-0.006592;-0.121338;0.996094
17.132912;-0.023193;-0.114746;0.997559
17.327669;-0.019531;-0.081299;0.991943
17.327814;-0.014893;-0.121094;0.995117
17.327908;-0.012939;-0.109863;0.988525
17.327991;0.004883;-0.089844;0.994385
17.425367;-0.013672;-0.112061;0.992920
17.425510;-0.001465;-0.103760;0.996582
17.425606;-0.007812;-0.109375;0.997070
17.425695;0.045166;-0.106934;1.007080
17.522018;-0.078613;-0.163818;0.990967
17.522158;0.013184;-0.141602;0.995850
17.522251;-0.293213;-0.057129;1.062988
17.522335;-0.028320;0.044678;1.241455
17.620144;0.197021;-0.176758;1.149414
17.620262;-0.031494;-0.336914;1.066406
17.620350;0.049561;-0.415771;1.029541
17.620434;0.074463;-0.362549;1.036621
18.207222;0.016846;-0.512939;1.030029
18.207357;0.035156;-0.566406;0.948242
18.207457;0.070312;-0.609375;0.883789
18.207544;0.154541;-0.557861;0.711182
18.209314;0.259766;-0.594238;0.604248
18.209400;0.346436;-0.678711;0.507080
18.209482;0.411865;-0.655029;0.173584
18.209578;0.525146;-0.835938;0.047607
18.303080;0.647949;-0.824219;0.045410
18.303204;0.531494;-0.873291;-0.028564
18.303583;0.646729;-0.673584;-0.153076
18.303677;0.741943;-0.533447;-0.318115
18.304968;0.792236;-0.579102;-0.273193
18.305071;0.809814;-0.572998;-0.245850
18.305157;0.768555;-0.610840;-0.174316
18.305239;0.825928;-0.586426;-0.045898
18.400719;0.773926;-0.416016;-0.050049
18.400841;0.758057;-0.177734;0.114990
18.400934;0.896240;-0.209717;0.232422
18.401020;0.874756;-0.170654;0.187988
18.402483;0.834473;-0.178955;0.176758
18.402584;0.849121;-0.288330;0.207764
18.402662;0.846191;-0.283936;0.218750
18.402739;0.872803;-0.243896;0.195312
18.497072;0.866699;-0.245117;0.216309
18.497210;0.860840;-0.230469;0.278076
18.497301;0.836426;-0.273926;0.270508
18.497387;0.844727;-0.329346;0.229736
18.692467;0.860596;-0.360107;0.191650
18.692600;0.881592;-0.293213;0.190918
18.692696;0.895264;-0.344238;0.150879
18.692781;0.908691;-0.342529;0.124023
18.888954;0.921143;-0.343994;0.137939
18.889084;0.921387;-0.400879;0.133789
18.889193;0.899170;-0.323486;0.163330
18.889280;0.802979;-0.375977;0.099854
18.892632;1.019287;-0.305176;0.102295
18.893276;0.963135;-0.279297;0.048584
18.893366;0.970947;-0.253662;0.094238
18.893444;0.904785;-0.296143;0.136719
19.082094;0.839355;-0.324219;0.174561
19.082638;0.898682;-0.248535;0.191162
19.082731;0.944580;-0.324707;0.221436
19.082815;0.820312;-0.331055;0.215576
19.180025;0.881104;-0.292236;0.189209
19.180159;0.907471;-0.312012;0.167725
19.180256;0.912842;-0.359863;0.129639
19.180342;0.973633;-0.362793;0.160400
19.277163;0.905518;-0.324463;0.186523
19.277300;0.937744;-0.294434;0.260010
19.277391;0.878906;-0.324219;0.306396
19.277479;0.879883;-0.298584;0.354736
19.441509;0.803955;-0.302979;0.395020
19.441610;0.829834;-0.348389;0.438477
19.441996;0.838379;-0.389648;0.480225
19.454815;0.788818;-0.345459;0.484131
19.959887;0.692139;-0.300537;0.555420
19.960030;0.710938;-0.246582;0.600098
19.960117;0.592041;-0.094238;0.514404
19.960213;0.490479;0.122070;0.540039
19.961220;1.033203;-0.327881;0.598389
19.961336;0.548096;-0.075195;0.587158
19.961428;0.770996;0.005859;0.577637
19.961512;0.696289;-0.016113;0.518555
20.057428;0.723877;-0.232910;0.547607
20.057577;0.797119;-0.234131;0.586426
20.057686;0.681396;-0.179443;0.648438
20.057775;0.409668;-0.129150;0.781006
20.155277;0.239502;-0.459473;0.763184
20.155552;0.056396;-0.190186;0.816406
20.155649;-0.117676;-0.128418;0.934814
20.155764;-0.355469;-0.334717;1.089600
20.156960;-0.392090;-0.194336;1.074219
20.157364;-0.263184;-0.027832;1.134277
20.157669;-0.334229;0.121582;1.147461
20.157782;-0.345215;0.114746;1.091309
20.251453;-0.227783;0.044434;1.041016
20.251650;-0.141357;-0.051514;1.086914
20.251743;-0.095459;0.008057;1.061768
20.251827;-0.045654;0.106934;1.034668
20.350494;0.146484;0.294678;0.627197
20.350613;-0.017822;0.293701;1.047607
20.350702;0.089111;0.088135;1.040771
20.350792;0.546875;-0.325439;1.013916
20.447733;-0.540771;0.269043;1.030518
20.447853;0.450928;-0.199951;0.979248
20.447947;-0.193115;0.015869;1.001709
20.448032;0.137207;0.100586;0.987793
20.544693;-0.063232;0.046631;1.004883
20.544834;-0.000244;0.112061;1.000244
20.545059;-0.056641;0.074463;1.003662
20.545147;0.012207;0.069824;0.998535
20.642946;-0.019043;0.037842;0.995361
20.643064;-0.012695;-0.113281;0.996826
20.643158;-0.018799;-0.036377;0.979248
20.643244;-0.030518;-0.252197;0.989502
21.228962;-0.016113;-0.297852;0.982178
21.229408;-0.004883;0.053223;0.984619
21.229506;-0.059814;-0.087891;0.999268
21.229593;-0.020996;-0.193115;0.999023
21.231068;-0.040771;-0.081299;0.995850
21.231730;0.014648;-0.056152;1.000977
21.231833;-0.030518;-0.027344;0.998291
21.231918;0.001709;-0.039795;1.001953
21.324839;-0.038086;0.015137;0.997803
21.325106;-0.001953;-0.012939;0.997559
21.325203;-0.018799;-0.047852;1.005371
