timestamp;value
2.311164;0.862784
3.289401;0.978928
4.462850;0.862784
5.044168;0.862784
5.919442;0.862784
6.604786;0.331840
6.797655;0.215696
7.091910;0.630496
8.259226;0.713456
8.361954;0.481168
8.845441;0.580720
10.212452;1.194624
11.089520;0.879376
11.867770;0.813008
13.040442;0.829600
13.524791;0.813008
14.206424;0.763232
15.512456;0.846192
16.451551;1.178032
17.426723;0.895968
18.207628;0.232288
18.401106;0.580720
18.693516;0.298656
20.154036;0.829600
21.229679;0.912560
21.521473;0.447984
21.908974;0.514352
22.397068;0.331840
23.472595;0.879376
23.665232;0.265472
23.762484;0.298656
24.056183;0.282064
24.369478;0.265472
24.736971;0.348432
24.931763;0.248880
25.809982;0.862784
26.882463;0.779824
27.078964;0.331840
27.275785;0.298656
27.954308;0.746640
29.027130;0.663680
29.421652;0.779824
30.197697;0.796416
30.979856;0.813008
31.757915;0.746640
32.636612;0.763232
32.735065;0.746640
33.220406;0.680272
34.195812;0.730048
34.976509;0.763232
35.463539;0.746640
36.241997;0.746640
37.317005;0.796416
37.907181;0.813008
38.777309;0.796416
39.364307;0.746640
40.241863;0.713456
41.116894;0.730048
41.606506;0.713456
42.389404;0.746640
43.263893;0.763232
43.846882;0.779824
44.532104;0.763232
45.412968;0.763232
46.089630;0.746640
46.872654;0.746640
47.848885;0.746640
48.234592;0.680272
48.918037;0.613904
49.699017;0.813008
50.479065;0.763232
51.359325;0.746640
51.939491;0.730048
52.819950;0.746640
53.408306;0.730048
54.475632;0.713456
54.866653;0.696864
55.452045;0.680272
56.425632;0.713456
56.923092;0.746640
57.890160;0.763232
58.475067;0.796416
59.547207;0.796416
60.129532;0.796416
61.209026;0.813008
61.691452;0.796416
62.667671;0.796416
63.348248;0.763232
64.518425;0.779824
64.811729;0.763232
65.591614;0.763232
66.272903;0.730048
67.053947;0.763232
67.930405;0.813008
68.711700;0.829600
69.587837;0.862784
70.371468;0.813008
71.246086;0.813008
72.025475;0.779824
72.910942;0.746640
73.585579;0.746640
74.564072;0.746640
75.341972;0.746640
75.828041;0.796416
76.905785;0.813008
77.387657;0.763232
78.267921;0.763232
78.851959;0.763232
79.631958;0.779824
80.607162;0.730048
81.388107;0.680272
81.971230;0.680272
82.459587;0.696864
83.534569;0.730048
83.920891;0.763232
84.700218;0.746640
85.580070;0.746640
86.651917;0.763232
87.138931;0.730048
87.722885;0.746640
88.701164;0.779824
89.240158;0.746640
90.266586;0.730048
90.746078;0.763232
91.429733;0.746640
92.406441;0.746640
93.023468;0.779824
93.767738;0.779824
94.548180;0.746640
95.524513;0.763232
96.111549;0.779824
96.790909;0.746640
97.800896;0.730048
98.254951;0.713456
99.326393;0.713456
99.715538;0.713456
100.595840;0.713456
101.080345;0.680272
101.763885;0.680272
102.642052;0.713456
103.127563;0.647088
104.298599;0.680272
104.786507;0.730048
105.273331;0.746640
106.151962;0.713456
106.638168;0.680272
107.322327;0.696864
108.200340;0.696864
109.077919;0.713456
109.467651;0.730048
110.637573;0.730048
111.126709;0.763232
111.805679;0.779824
112.490402;0.746640
113.268723;0.696864
114.438019;0.779824
114.832161;0.779824
115.609863;0.779824
116.392578;0.763232
117.168152;0.813008
118.049248;0.763232
118.730034;0.763232
119.800560;0.763232
120.191734;0.730048
120.873245;0.680272
121.849091;0.713456
122.240562;0.713456
123.310539;0.730048
123.702644;0.713456
124.678329;0.713456
125.163483;0.696864
125.845833;0.680272
126.628128;0.696864
127.211578;0.680272
128.189819;0.696864
128.576569;0.713456
129.356049;0.730048
130.335251;0.730048
130.820374;0.730048
131.500793;0.696864
132.185822;0.696864
133.160309;0.713456
133.553192;0.680272
134.232803;0.680272
135.207108;0.663680
135.693359;0.713456
136.769348;0.713456
137.645630;0.730048
138.134506;0.713456
138.523376;0.730048
139.496643;0.696864
139.983398;0.730048
140.668488;0.730048
141.445969;0.730048
142.519791;0.713456
142.908463;0.730048
143.986099;0.730048
144.470947;0.696864
145.059387;0.696864
145.738098;0.713456
146.418442;0.696864
147.297440;0.696864
147.882996;0.730048
148.563522;0.713456
149.638077;0.713456
150.125305;0.730048
150.709106;0.713456
151.393082;0.696864
152.076263;0.713456
153.150436;0.696864
153.538132;0.713456
154.218689;0.696864
154.903625;0.713456
156.073135;0.730048
156.466019;0.730048
157.439423;0.713456
157.828064;0.730048
158.606262;0.730048
159.290085;0.713456
159.971527;0.713456
161.045822;0.713456
161.435867;0.696864
162.118301;0.696864
162.998215;0.696864
163.483826;0.713456
164.458588;0.730048
164.943787;0.713456
165.765045;0.746640
166.604446;0.763232
167.186752;0.746640
168.165558;0.730048
169.041580;0.746640
169.432785;0.730048
170.114044;0.713456
170.800201;0.680272
171.768997;0.696864
172.454483;0.696864
172.941162;0.696864
173.622055;0.680272
174.303955;0.663680
175.086075;0.630496
175.474091;0.530944
176.156555;0.763232
177.136017;0.713456
178.012314;0.713456
178.301590;0.680272
178.986557;0.680272
179.666626;0.680272
180.641571;0.680272
181.033646;0.696864
182.007629;0.696864
182.494156;0.713456
183.470810;0.730048
183.958008;0.730048
184.639206;0.713456
185.716629;0.746640
186.101868;0.746640
186.881668;0.746640
187.661667;0.763232
188.738007;0.763232
189.125076;0.779824
190.001709;0.763232
190.683670;0.763232
191.466171;0.746640
192.147873;0.746640
192.836075;0.680272
194.002274;0.730048
194.296082;0.713456
195.071854;0.746640
195.853271;0.746640
196.536179;0.763232
197.416046;0.779824
198.095230;0.779824
198.877457;0.779824
199.752350;0.746640
200.732193;0.730048
201.117798;0.713456
202.192810;0.696864
202.679703;0.696864
203.166504;0.696864
204.335190;0.730048
204.920837;0.696864
205.407166;0.763232
206.384750;0.763232
206.967850;0.763232
208.042587;0.763232
208.429855;0.746640
209.209641;0.746640
209.894577;0.746640
211.065094;0.746640
211.452515;0.779824
212.233994;0.763232
213.211182;0.746640
213.696793;0.763232
214.769867;0.779824
215.259094;0.746640
216.035400;0.746640
216.914581;0.746640
217.499283;0.713456
218.473938;0.680272
218.862869;0.680272
219.837234;0.696864
220.325958;0.763232
220.911972;0.663680
221.888565;0.696864
222.372757;0.713456
223.155457;0.696864
223.739365;0.730048
224.814728;0.730048
225.200760;0.713456
225.980560;0.713456
226.857330;0.730048
227.442474;0.730048
228.126953;0.746640
229.197495;0.746640
229.684982;0.746640
230.564468;0.730048
231.149323;0.713456
231.832932;0.696864
232.612259;0.630496
233.393478;0.663680
234.072998;0.663680
234.462463;0.696864
235.537704;0.713456
235.925446;0.763232
236.705109;0.763232
237.778580;0.779824
238.170303;0.730048
239.145355;0.763232
239.727997;0.763232
240.801590;0.763232
241.192398;0.746640
242.070938;0.713456
242.849716;0.730048
243.432724;0.730048
244.118195;0.730048
244.897186;0.730048
245.577759;0.696864
246.458344;0.730048
247.432602;0.730048
247.725342;0.713456
248.502747;0.713456
249.185379;0.730048
249.869644;0.696864
250.552353;0.680272
251.234863;0.696864
251.918289;0.696864
252.893463;0.696864
253.377823;0.696864
254.062424;0.730048
255.037521;0.713456
255.621185;0.713456
256.207672;0.730048
257.085724;0.746640
258.057983;0.730048
258.448334;0.713456
259.227966;0.746640
259.912628;0.696864
260.498322;0.647088
261.473083;0.730048
261.958069;0.696864
262.643799;0.696864
263.522247;0.730048
264.103973;0.746640
265.178192;0.730048
265.566956;0.730048
266.345703;0.763232
267.031128;0.713456
267.808167;0.713456
268.783569;0.696864
269.175629;0.730048
270.148560;0.713456
270.636322;0.730048
271.416290;0.746640
272.293182;0.746640
272.880219;0.746640
273.658264;0.730048
274.342773;0.763232
275.222565;0.746640
275.902802;0.730048
276.583832;0.730048
277.560364;0.746640
278.047852;0.713456
278.826447;0.730048
279.508392;0.713456
280.389313;0.730048
280.971313;0.730048
282.043945;0.730048
282.823822;0.746640
283.118378;0.696864
284.093262;0.730048
284.581024;0.713456
285.749115;0.730048
286.143463;0.713456
286.726318;0.746640
287.896362;0.813008
288.287506;0.746640
289.261932;0.696864
289.844177;0.713456
290.428589;0.696864
291.112976;0.696864
291.795837;0.696864
292.966736;0.713456
293.257629;0.713456
294.331482;0.696864
294.915680;0.730048
295.401276;0.713456
296.476166;0.713456
296.965729;0.746640
297.841125;0.730048
298.425934;0.746640
299.496307;0.713456
299.888824;0.746640
300.568542;0.730048
301.643829;0.730048
301.934570;0.696864
303.006866;0.746640
303.398224;0.730048
304.081360;0.680272
305.152740;0.680272
305.445679;0.663680
306.127075;0.663680
307.006409;0.630496
307.395996;0.647088
307.978821;0.597312
308.860443;0.630496
309.347534;0.630496
310.225922;0.663680
310.611450;0.663680
311.587097;0.680272
311.978485;0.680272
312.659637;0.696864
313.439484;0.696864
314.024109;0.696864
314.708496;0.680272
315.391083;0.696864
316.171051;0.696864
317.050751;0.696864
317.536194;0.713456
318.314117;0.713456
319.196075;0.696864
319.778015;0.713456
320.558929;0.713456
321.046448;0.713456
322.117371;0.696864
322.506714;0.713456
323.190979;0.713456
324.166290;0.713456
324.665558;0.713456
325.908936;0.730048
326.117279;0.730048
326.797791;0.730048
327.871674;0.746640
328.358490;0.746640
329.039948;0.730048
329.821564;0.746640
330.808502;0.730048
331.284698;0.763232
332.161865;0.763232
333.040955;0.763232
333.527039;0.730048
334.500336;0.730048
334.987732;0.746640
335.768311;0.746640
336.645081;0.879376
337.428528;0.763232
338.498962;0.696864
338.887329;0.796416
339.961700;0.713456
340.352448;0.763232
341.523743;0.763232
341.910858;0.730048
342.788239;0.879376
343.567749;0.763232
344.251709;0.730048
345.322174;0.680272
345.720337;0.713456
346.201996;0.580720
347.301605;0.613904
347.466980;0.647088
348.638885;0.862784
349.125519;0.796416
350.102509;0.564128
350.490479;0.713456
351.467346;1.045296
352.457367;0.912560
353.318695;0.730048
353.903687;0.763232
354.683594;0.796416
355.562073;0.763232
356.243958;0.746640
357.414978;0.945744
357.707153;0.547536
358.684631;0.779824
359.557892;0.680272
359.949341;0.680272
361.019348;0.713456
361.316376;0.779824
362.385040;0.746640
362.971344;0.829600
364.044830;0.779824
364.530487;0.763232
365.604675;0.746640
365.993713;0.696864
366.773590;0.779824
367.654358;0.680272
367.750366;0.066368
368.139404;0.630496
368.820526;0.730048
369.601440;0.580720
370.087585;0.630496
371.065552;0.580720
371.258789;0.398208
371.848877;0.846192
372.623779;0.713456
373.306824;0.713456
373.987915;0.680272
374.964874;0.796416
375.849182;0.730048
376.424774;0.895968
377.111969;0.746640
378.280426;0.929152
378.667023;0.580720
379.155945;0.481168
379.841675;0.680272
380.520447;0.730048
381.595093;0.746640
381.983398;0.680272
383.155609;0.779824
383.452698;0.597312
384.131439;0.730048
384.912689;0.796416
385.690399;0.779824
386.767853;0.730048
386.955841;0.564128
387.542175;0.597312
388.223145;0.647088
388.906860;0.713456
390.120911;0.730048
390.215485;0.514352
390.952881;0.763232
391.928864;0.647088
392.222137;0.630496
392.903290;0.696864
393.977875;0.829600
394.857697;0.829600
395.343048;0.779824
395.731018;0.365024
396.413055;0.680272
397.095886;0.696864
397.582947;0.497760
398.070557;0.514352
398.952332;0.613904
399.437622;0.713456
400.216156;0.663680
400.508606;0.365024
401.093323;0.647088
401.873596;0.779824
402.753357;0.730048
403.238037;0.663680
404.018036;0.696864
404.700623;0.696864
405.485321;0.597312
405.871063;0.597312
406.750183;0.895968
407.822052;0.713456
408.017700;0.298656
408.506317;0.763232
409.675964;0.730048
410.260773;0.995520
411.330688;0.813008
411.917938;0.796416
412.796814;0.696864
413.282379;0.663680
413.963287;0.713456
414.942291;0.763232
415.425842;0.663680
416.210327;0.597312
417.084106;0.680272
417.379883;0.680272
417.867065;0.547536
418.450134;0.564128
418.936005;0.464576
419.813477;0.530944
420.013275;0.547536
420.595978;0.630496
420.694824;0.099552
421.278290;0.564128
421.863434;0.597312
423.033722;0.746640
423.225586;0.265472
423.323273;0.149328
423.442780;0.414800
424.298645;0.796416
425.180298;0.647088
425.566284;0.680272
426.541626;0.564128
426.833496;0.530944
427.226257;0.580720
427.810364;0.530944
428.688171;0.547536
429.273743;0.680272
429.663177;0.647088
430.636810;0.945744
431.708527;0.630496
432.199249;0.796416
432.781799;0.746640
436.073517;0.680272
436.077454;0.713456
436.107971;0.796416
436.112640;0.680272
436.397644;0.713456
437.268372;0.630496
437.558777;0.530944
438.551575;0.630496
438.930206;0.696864
439.412720;0.580720
440.220154;0.630496
440.873962;0.763232
441.458893;0.580720
442.339294;0.564128
442.946960;0.680272
443.410614;0.763232
443.993835;0.597312
444.884033;0.813008
445.751099;0.514352
446.238007;0.613904
446.724426;0.713456
447.603180;0.580720
447.993683;0.713456
448.578644;0.630496
449.260956;0.680272
449.942719;0.663680
450.768463;0.630496
451.306366;0.663680
451.893646;0.647088
452.478424;0.597312
453.549500;0.696864
453.941193;0.730048
454.919403;0.696864
455.210388;0.597312
455.524506;0.265472
456.281433;0.580720
456.766266;0.663680
457.381378;0.647088
458.327515;0.663680
458.718872;0.680272
459.595612;0.630496
459.985840;0.630496
460.960663;0.680272
461.351379;0.663680
461.940033;0.630496
462.715302;0.730048
463.300049;0.580720
463.593689;0.331840
464.176666;0.580720
465.054596;0.862784
465.738800;0.663680
466.811584;0.730048
467.297913;0.630496
467.624847;0.514352
468.467468;0.846192
469.149261;0.696864
470.125275;0.713456
470.514221;0.613904
471.099335;0.647088
471.686401;0.597312
472.173859;0.497760
473.244476;0.696864
473.536774;0.613904
474.121887;0.597312
474.706879;0.547536
